Run1,Run2,Run3,Run4,Run5
3.80362e-06,3.79291e-06,3.71281e-06,3.84802e-06,3.60952e-06
3.79636e-06,3.81329e-06,3.79613e-06,3.86151e-06,3.71116e-06
3.85104e-06,3.83106e-06,3.81661e-06,3.86676e-06,3.68885e-06
3.85395e-06,3.8387e-06,3.90534e-06,3.88021e-06,3.71222e-06
3.87117e-06,3.91988e-06,3.91513e-06,3.88753e-06,3.71189e-06
3.88221e-06,3.92878e-06,3.90372e-06,3.87461e-06,3.72098e-06
3.88429e-06,3.92946e-06,3.9243e-06,3.86378e-06,3.73356e-06
3.88367e-06,3.92878e-06,3.926e-06,3.87179e-06,3.73356e-06
3.88429e-06,3.92878e-06,3.92559e-06,3.87179e-06,3.75927e-06
3.88429e-06,3.93498e-06,3.92792e-06,3.87179e-06,3.75927e-06
3.88429e-06,3.93498e-06,3.932e-06,3.87179e-06,3.75927e-06
3.88429e-06,3.93498e-06,3.93158e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.93158e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.93924e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.93924e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.88429e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
3.92315e-06,3.93498e-06,3.94461e-06,3.87179e-06,3.77057e-06
