Run1,Run2,Run3,Run4,Run5
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
4.17302e-06,4.16863e-06,4.09462e-06,4.17208e-06,4.18671e-06
