Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
4.700193e+05,2.127572e-06,52,9.929894e-01,1.548139e+04,1.042802e+01
4.789031e+05,2.088105e-06,53,9.827165e-01,1.552019e+04,1.057851e+01
4.696915e+05,2.129057e-06,52,9.962047e-01,1.493413e+04,1.077636e+01
4.694871e+05,2.129984e-06,52,9.820507e-01,1.459282e+04,1.035385e+01
4.792708e+05,2.086503e-06,53,9.949597e-01,1.613413e+04,1.050712e+01
4.700744e+05,2.127323e-06,52,9.635646e-01,1.557329e+04,1.038037e+01
4.706004e+05,2.124945e-06,52,9.986895e-01,1.645132e+04,1.032547e+01
4.788478e+05,2.088346e-06,53,9.856106e-01,1.542792e+04,1.044323e+01
4.698454e+05,2.128359e-06,52,9.841157e-01,1.519106e+04,1.053061e+01
4.782150e+05,2.091110e-06,53,9.834042e-01,1.437152e+04,1.016099e+01
4.628435e+05,2.160558e-06,51,9.991131e-01,1.829376e+04,1.031344e+01
4.703401e+05,2.126121e-06,52,9.930471e-01,1.601687e+04,1.057842e+01
4.616614e+05,2.166090e-06,51,9.984233e-01,1.632030e+04,1.011290e+01
4.619107e+05,2.164920e-06,51,9.974674e-01,1.673661e+04,1.021409e+01
4.716379e+05,2.120271e-06,52,9.966440e-01,1.818349e+04,1.030179e+01
4.616917e+05,2.165948e-06,51,9.999990e-01,1.637090e+04,1.091804e+01
4.713333e+05,2.121641e-06,52,9.846991e-01,1.767498e+04,9.945740e+00
4.530728e+05,2.207151e-06,50,9.980227e-01,1.677429e+04,9.961216e+00
4.609077e+05,2.169632e-06,51,9.980984e-01,1.506217e+04,1.055739e+01
4.791603e+05,2.086984e-06,53,9.822698e-01,1.594953e+04,1.076388e+01
4.784021e+05,2.090292e-06,53,9.700081e-01,1.468391e+04,1.045977e+01
4.700455e+05,2.127453e-06,52,9.827877e-01,1.552509e+04,1.020177e+01
4.701957e+05,2.126774e-06,52,9.907861e-01,1.577570e+04,1.086908e+01
4.703456e+05,2.126096e-06,52,9.976835e-01,1.602609e+04,1.026684e+01
4.699387e+05,2.127937e-06,52,9.996094e-01,1.534670e+04,1.073455e+01
4.782053e+05,2.091152e-06,53,9.732841e-01,1.435528e+04,1.001741e+01
4.615975e+05,2.166390e-06,51,9.894083e-01,1.621362e+04,1.061523e+01
4.535953e+05,2.204609e-06,50,9.839397e-01,1.764653e+04,1.011320e+01
4.703896e+05,2.125897e-06,52,9.893834e-01,1.609945e+04,1.003911e+01
4.707203e+05,2.124404e-06,52,9.999160e-01,1.665166e+04,1.016209e+01
4.786590e+05,2.089170e-06,53,9.974541e-01,1.511263e+04,1.003617e+01
4.701457e+05,2.127000e-06,52,9.914070e-01,1.569240e+04,1.033318e+01
4.710555e+05,2.122892e-06,52,9.918233e-01,1.721116e+04,1.018221e+01
4.785102e+05,2.089819e-06,53,9.830596e-01,1.486433e+04,1.048734e+01
4.700681e+05,2.127351e-06,52,9.925531e-01,1.556278e+04,1.068106e+01
4.697595e+05,2.128749e-06,52,9.839919e-01,1.504757e+04,1.016165e+01
4.705941e+05,2.124973e-06,52,9.797037e-01,1.644092e+04,1.019832e+01
4.698241e+05,2.128456e-06,52,9.774878e-01,1.515540e+04,1.044701e+01
4.781022e+05,2.091603e-06,53,9.954944e-01,1.418312e+04,1.053176e+01
4.699219e+05,2.128013e-06,52,9.781674e-01,1.531877e+04,1.002619e+01
