Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
4.609688e+05,2.169344e-06,51,9.972171e-01,1.516410e+04,1.272914e+01
4.525632e+05,2.209636e-06,50,9.997677e-01,1.592346e+04,1.271922e+01
4.694146e+05,2.130313e-06,52,9.765711e-01,1.447178e+04,1.283291e+01
4.615149e+05,2.166777e-06,51,9.945096e-01,1.607569e+04,1.267237e+01
4.528027e+05,2.208468e-06,50,9.790608e-01,1.632332e+04,1.274952e+01
4.530668e+05,2.207180e-06,50,9.968230e-01,1.676427e+04,1.270465e+01
4.521274e+05,2.211766e-06,50,9.968573e-01,1.519602e+04,1.273299e+01
4.618104e+05,2.165391e-06,51,9.971721e-01,1.656913e+04,1.267075e+01
4.612598e+05,2.167975e-06,51,9.987741e-01,1.564994e+04,1.284290e+01
4.710805e+05,2.122779e-06,52,9.906389e-01,1.725297e+04,1.275225e+01
4.608495e+05,2.169906e-06,51,9.884128e-01,1.496491e+04,1.276740e+01
4.533282e+05,2.205908e-06,50,9.990517e-01,1.720057e+04,1.273158e+01
4.526758e+05,2.209087e-06,50,9.961793e-01,1.611144e+04,1.273868e+01
4.611707e+05,2.168394e-06,51,9.908461e-01,1.550118e+04,1.282147e+01
4.617564e+05,2.165644e-06,51,9.999663e-01,1.647894e+04,1.262502e+01
4.608866e+05,2.169731e-06,51,9.854104e-01,1.502684e+04,1.268923e+01
4.618464e+05,2.165222e-06,51,9.994141e-01,1.662924e+04,1.280177e+01
4.617046e+05,2.165887e-06,51,9.995357e-01,1.639259e+04,1.267063e+01
4.708009e+05,2.124040e-06,52,9.964006e-01,1.678608e+04,1.268335e+01
4.610593e+05,2.168918e-06,51,9.986882e-01,1.531523e+04,1.276548e+01
4.700294e+05,2.127527e-06,52,9.960074e-01,1.549812e+04,1.269003e+01
4.698155e+05,2.128495e-06,52,9.928331e-01,1.514107e+04,1.282528e+01
4.613855e+05,2.167385e-06,51,9.959709e-01,1.585977e+04,1.272404e+01
4.522538e+05,2.211148e-06,50,9.965450e-01,1.540704e+04,1.275697e+01
4.698691e+05,2.128252e-06,52,9.865857e-01,1.523047e+04,1.279884e+01
4.612494e+05,2.168025e-06,51,9.929855e-01,1.563252e+04,1.283702e+01
4.611243e+05,2.168613e-06,51,9.965016e-01,1.542360e+04,1.313165e+01
4.704008e+05,2.125847e-06,52,9.971714e-01,1.611823e+04,1.269243e+01
4.701509e+05,2.126977e-06,52,9.978926e-01,1.570103e+04,1.278295e+01
4.790055e+05,2.087659e-06,53,9.993524e-01,1.569113e+04,1.277536e+01
4.617574e+05,2.165639e-06,51,9.963547e-01,1.648066e+04,1.273264e+01
4.619728e+05,2.164629e-06,51,9.924012e-01,1.684030e+04,1.283708e+01
4.614950e+05,2.166871e-06,51,9.998617e-01,1.604247e+04,1.275150e+01
4.526807e+05,2.209063e-06,50,9.960387e-01,1.611964e+04,1.263315e+01
4.616848e+05,2.165980e-06,51,9.909100e-01,1.635936e+04,1.271342e+01
4.614465e+05,2.167099e-06,51,9.926551e-01,1.596161e+04,1.272777e+01
4.608697e+05,2.169811e-06,51,9.785728e-01,1.499869e+04,1.273405e+01
4.526903e+05,2.209016e-06,50,9.970358e-01,1.613572e+04,1.280406e+01
4.615654e+05,2.166540e-06,51,9.997492e-01,1.616015e+04,1.263044e+01
4.530859e+05,2.207087e-06,50,9.998630e-01,1.679615e+04,1.270810e+01
