Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
4.618736e+05,2.165095e-06,51,9.972685e-01,1.667459e+04,1.239697e+01
4.703836e+05,2.125924e-06,52,9.957294e-01,1.608957e+04,1.280072e+01
4.703602e+05,2.126030e-06,52,9.969320e-01,1.605042e+04,1.261774e+01
4.699292e+05,2.127980e-06,52,9.913029e-01,1.533092e+04,1.245773e+01
4.699858e+05,2.127724e-06,52,9.903024e-01,1.542542e+04,1.256828e+01
4.697661e+05,2.128719e-06,52,9.803287e-01,1.505871e+04,1.269374e+01
4.629039e+05,2.160275e-06,51,9.982067e-01,1.839464e+04,1.252221e+01
4.615505e+05,2.166610e-06,51,9.873672e-01,1.613518e+04,1.246743e+01
4.614220e+05,2.167213e-06,51,9.995230e-01,1.592075e+04,1.277332e+01
4.707503e+05,2.124269e-06,52,9.863943e-01,1.670160e+04,1.241445e+01
4.539035e+05,2.203112e-06,50,9.986364e-01,1.816106e+04,1.253610e+01
4.615373e+05,2.166672e-06,51,9.965772e-01,1.611324e+04,1.276111e+01
4.612151e+05,2.168186e-06,51,9.973276e-01,1.557539e+04,1.238857e+01
4.537333e+05,2.203938e-06,50,9.992066e-01,1.787689e+04,1.246930e+01
4.703192e+05,2.126216e-06,52,9.914061e-01,1.598193e+04,1.293463e+01
4.614776e+05,2.166952e-06,51,9.881479e-01,1.601354e+04,1.214475e+01
4.614480e+05,2.167091e-06,51,9.773934e-01,1.596413e+04,1.242875e+01
4.614326e+05,2.167164e-06,51,9.996591e-01,1.593837e+04,1.227740e+01
4.698328e+05,2.128417e-06,52,9.797865e-01,1.516993e+04,1.302945e+01
4.705050e+05,2.125376e-06,52,9.855695e-01,1.629214e+04,1.235443e+01
4.701353e+05,2.127047e-06,52,9.821551e-01,1.567505e+04,1.294784e+01
4.621135e+05,2.163971e-06,51,9.978032e-01,1.707513e+04,1.253743e+01
4.698409e+05,2.128380e-06,52,9.902609e-01,1.518351e+04,1.279713e+01
4.698487e+05,2.128345e-06,52,9.881167e-01,1.519647e+04,1.269717e+01
4.611316e+05,2.168578e-06,51,9.834459e-01,1.543589e+04,1.300575e+01
4.616793e+05,2.166006e-06,51,9.971085e-01,1.635026e+04,1.293046e+01
4.708419e+05,2.123855e-06,52,9.863031e-01,1.685460e+04,1.264322e+01
4.701125e+05,2.127150e-06,52,9.795048e-01,1.563690e+04,1.291960e+01
4.615054e+05,2.166822e-06,51,9.992384e-01,1.606001e+04,1.235866e+01
4.700202e+05,2.127568e-06,52,9.982776e-01,1.548287e+04,1.217404e+01
4.697467e+05,2.128807e-06,52,9.873092e-01,1.502617e+04,1.283099e+01
4.698951e+05,2.128135e-06,52,9.809586e-01,1.527395e+04,1.239763e+01
4.529568e+05,2.207716e-06,50,9.963330e-01,1.658067e+04,1.213331e+01
4.618966e+05,2.164987e-06,51,9.905364e-01,1.671306e+04,1.253000e+01
4.784297e+05,2.090171e-06,53,9.726794e-01,1.472990e+04,1.244720e+01
4.613969e+05,2.167332e-06,51,9.984847e-01,1.587874e+04,1.268425e+01
4.697448e+05,2.128816e-06,52,9.707438e-01,1.502302e+04,1.302967e+01
4.614839e+05,2.166923e-06,51,9.943850e-01,1.602402e+04,1.296432e+01
4.699281e+05,2.127985e-06,52,9.665078e-01,1.532905e+04,1.268190e+01
4.615018e+05,2.166839e-06,51,9.930121e-01,1.605391e+04,1.214370e+01
