Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
4.612648e+05,2.167952e-06,51,9.851560e-01,1.565822e+04,1.530694e+01
4.710641e+05,2.122853e-06,52,9.881876e-01,1.722562e+04,1.507093e+01
4.613632e+05,2.167490e-06,51,9.943488e-01,1.582250e+04,1.496784e+01
4.706358e+05,2.124785e-06,52,9.796562e-01,1.651045e+04,1.508398e+01
4.696124e+05,2.129416e-06,52,9.792275e-01,1.480200e+04,1.515639e+01
4.791965e+05,2.086826e-06,53,9.865515e-01,1.601000e+04,1.506890e+01
4.695623e+05,2.129643e-06,52,9.907883e-01,1.471837e+04,1.508374e+01
4.609662e+05,2.169357e-06,51,9.922991e-01,1.515976e+04,1.525575e+01
4.612219e+05,2.168154e-06,51,9.751202e-01,1.558654e+04,1.504798e+01
4.708487e+05,2.123825e-06,52,9.938591e-01,1.686593e+04,1.513878e+01
4.614943e+05,2.166874e-06,51,9.995220e-01,1.604137e+04,1.500813e+01
4.695431e+05,2.129730e-06,52,9.735266e-01,1.468633e+04,1.500179e+01
4.618185e+05,2.165353e-06,51,9.915679e-01,1.658260e+04,1.513391e+01
4.621347e+05,2.163871e-06,51,9.863490e-01,1.711043e+04,1.513464e+01
4.609901e+05,2.169244e-06,51,9.984828e-01,1.519964e+04,1.502630e+01
4.698600e+05,2.128293e-06,52,9.994571e-01,1.521542e+04,1.501861e+01
4.698880e+05,2.128167e-06,52,9.981309e-01,1.526210e+04,1.499914e+01
4.698162e+05,2.128492e-06,52,9.961120e-01,1.514216e+04,1.505911e+01
4.609460e+05,2.169451e-06,51,9.996485e-01,1.512611e+04,1.501829e+01
4.617680e+05,2.165589e-06,51,9.718691e-01,1.649838e+04,1.498206e+01
4.697139e+05,2.128956e-06,52,9.811424e-01,1.497143e+04,1.503987e+01
4.614051e+05,2.167293e-06,51,9.985452e-01,1.589258e+04,1.503081e+01
4.881993e+05,2.048344e-06,54,9.987699e-01,1.624747e+04,1.506136e+01
4.618326e+05,2.165287e-06,51,9.871613e-01,1.660625e+04,1.500060e+01
4.707605e+05,2.124222e-06,52,9.993734e-01,1.671880e+04,1.519480e+01
4.535066e+05,2.205040e-06,50,9.999998e-01,1.749845e+04,1.510279e+01
4.786379e+05,2.089262e-06,53,9.945174e-01,1.507752e+04,1.505394e+01
4.699501e+05,2.127886e-06,52,9.831528e-01,1.536570e+04,1.504831e+01
4.615898e+05,2.166426e-06,51,9.998744e-01,1.620085e+04,1.509703e+01
4.697053e+05,2.128995e-06,52,9.896652e-01,1.495706e+04,1.512894e+01
4.699608e+05,2.127837e-06,52,9.991145e-01,1.538359e+04,1.513005e+01
4.527527e+05,2.208711e-06,50,9.991187e-01,1.624000e+04,1.504343e+01
4.697896e+05,2.128612e-06,52,9.670540e-01,1.509789e+04,1.513879e+01
4.790551e+05,2.087442e-06,53,9.803838e-01,1.577401e+04,1.507641e+01
4.698389e+05,2.128389e-06,52,9.941182e-01,1.518007e+04,1.514752e+01
4.699035e+05,2.128096e-06,52,9.718532e-01,1.528799e+04,1.497413e+01
4.701381e+05,2.127035e-06,52,9.923256e-01,1.567965e+04,1.506705e+01
4.706306e+05,2.124809e-06,52,9.874601e-01,1.650177e+04,1.500979e+01
4.615675e+05,2.166530e-06,51,9.946814e-01,1.616361e+04,1.506371e+01
4.792613e+05,2.086544e-06,53,9.997446e-01,1.611828e+04,1.519877e+01
