Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
4.796102e+05,2.085026e-06,53,9.927508e-01,1.670069e+04,9.948263e+00
4.610379e+05,2.169019e-06,51,9.978796e-01,1.527951e+04,9.944562e+00
4.615384e+05,2.166667e-06,51,9.995355e-01,1.611499e+04,9.898707e+00
4.706326e+05,2.124799e-06,52,9.885812e-01,1.650520e+04,9.942055e+00
4.611608e+05,2.168441e-06,51,9.997872e-01,1.548461e+04,1.002731e+01
4.876070e+05,2.050832e-06,54,9.902872e-01,1.525882e+04,1.000417e+01
4.610626e+05,2.168903e-06,51,9.958339e-01,1.532068e+04,9.923675e+00
4.870538e+05,2.053161e-06,54,9.814446e-01,1.433526e+04,9.994344e+00
4.786398e+05,2.089254e-06,53,9.865970e-01,1.508055e+04,9.954725e+00
4.879390e+05,2.049436e-06,54,9.911973e-01,1.581300e+04,1.001658e+01
4.616299e+05,2.166237e-06,51,9.842340e-01,1.626784e+04,9.947834e+00
4.802492e+05,2.082252e-06,53,9.929859e-01,1.776737e+04,9.959922e+00
4.716665e+05,2.120142e-06,52,9.958524e-01,1.823124e+04,9.972290e+00
4.703231e+05,2.126198e-06,52,9.931808e-01,1.598845e+04,1.000624e+01
4.616742e+05,2.166030e-06,51,9.943237e-01,1.634176e+04,9.909132e+00
4.704730e+05,2.125520e-06,52,9.769777e-01,1.623885e+04,9.876671e+00
4.961404e+05,2.015558e-06,55,9.836120e-01,1.471271e+04,9.941964e+00
4.613912e+05,2.167358e-06,51,9.842755e-01,1.586921e+04,1.001495e+01
4.880455e+05,2.048989e-06,54,9.861853e-01,1.599083e+04,9.856365e+00
4.696887e+05,2.129070e-06,52,9.874386e-01,1.492947e+04,9.898892e+00
4.705952e+05,2.124968e-06,52,9.978418e-01,1.644285e+04,9.938791e+00
4.708114e+05,2.123993e-06,52,9.975990e-01,1.680379e+04,9.871337e+00
4.791365e+05,2.087088e-06,53,9.957295e-01,1.590984e+04,1.019533e+01
4.871468e+05,2.052769e-06,54,9.969525e-01,1.449064e+04,9.989181e+00
4.789055e+05,2.088095e-06,53,9.999331e-01,1.552419e+04,1.007414e+01
4.705177e+05,2.125318e-06,52,9.874617e-01,1.631341e+04,1.001880e+01
4.798214e+05,2.084109e-06,53,9.919031e-01,1.705329e+04,9.889211e+00
4.631582e+05,2.159089e-06,51,9.999275e-01,1.881930e+04,1.001703e+01
4.965808e+05,2.013771e-06,55,9.795129e-01,1.544791e+04,9.880715e+00
4.615347e+05,2.166684e-06,51,9.942138e-01,1.610877e+04,9.933995e+00
4.700582e+05,2.127396e-06,52,9.839162e-01,1.554621e+04,9.955675e+00
4.697006e+05,2.129016e-06,52,9.722418e-01,1.494928e+04,9.905801e+00
4.704476e+05,2.125635e-06,52,9.887800e-01,1.619633e+04,9.894388e+00
4.875729e+05,2.050975e-06,54,9.891386e-01,1.520183e+04,9.993109e+00
4.611194e+05,2.168636e-06,51,9.884157e-01,1.541560e+04,9.918868e+00
4.978875e+05,2.008486e-06,55,9.831185e-01,1.762934e+04,1.005330e+01
4.787824e+05,2.088632e-06,53,9.713568e-01,1.531866e+04,9.921544e+00
4.704851e+05,2.125466e-06,52,9.974513e-01,1.625893e+04,9.993396e+00
4.965345e+05,2.013959e-06,55,9.999219e-01,1.537060e+04,1.000446e+01
4.876098e+05,2.050820e-06,54,9.705791e-01,1.526350e+04,1.000751e+01
