Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
5.050026e+05,1.980188e-06,56,9.721887e-01,1.471547e+04,3.879952e+00
5.056197e+05,1.977771e-06,56,9.760697e-01,1.574571e+04,3.700636e+00
4.897740e+05,2.041758e-06,54,9.948081e-01,1.887646e+04,3.893317e+00
4.978009e+05,2.008835e-06,55,9.977480e-01,1.748481e+04,3.848587e+00
4.792308e+05,2.086677e-06,53,9.887024e-01,1.606723e+04,3.776742e+00
5.062789e+05,1.975196e-06,56,9.978101e-01,1.684632e+04,3.821174e+00
4.713621e+05,2.121511e-06,52,9.781362e-01,1.772301e+04,3.814890e+00
4.978683e+05,2.008563e-06,55,9.948567e-01,1.759745e+04,3.588661e+00
4.876878e+05,2.050492e-06,54,9.920977e-01,1.539360e+04,3.728835e+00
5.153960e+05,1.940256e-06,57,9.957101e-01,1.727465e+04,3.772067e+00
5.235639e+05,1.909987e-06,58,9.955823e-01,1.611835e+04,3.875012e+00
5.140687e+05,1.945265e-06,57,9.896787e-01,1.505876e+04,3.901979e+00
4.714901e+05,2.120936e-06,52,9.982268e-01,1.793659e+04,3.778460e+00
4.964378e+05,2.014351e-06,55,9.707358e-01,1.520921e+04,3.951523e+00
4.972637e+05,2.011005e-06,55,9.778969e-01,1.658808e+04,3.674827e+00
5.245478e+05,1.906404e-06,58,9.832032e-01,1.776096e+04,3.792730e+00
5.053881e+05,1.978677e-06,56,9.893056e-01,1.535915e+04,3.770106e+00
5.155496e+05,1.939678e-06,57,9.833545e-01,1.753098e+04,3.770532e+00
4.795996e+05,2.085073e-06,53,9.944338e-01,1.668299e+04,3.811645e+00
4.971638e+05,2.011409e-06,55,9.902147e-01,1.642123e+04,3.705642e+00
4.969342e+05,2.012339e-06,55,9.982154e-01,1.603797e+04,3.794493e+00
5.321906e+05,1.879026e-06,59,9.915459e-01,1.572804e+04,3.590392e+00
5.069223e+05,1.972689e-06,56,9.780875e-01,1.792045e+04,3.715484e+00
5.143027e+05,1.944380e-06,57,9.901883e-01,1.544939e+04,3.762972e+00
5.147262e+05,1.942781e-06,57,9.946501e-01,1.615639e+04,3.768454e+00
5.055500e+05,1.978044e-06,56,9.783544e-01,1.562939e+04,4.022813e+00
5.056599e+05,1.977614e-06,56,9.979817e-01,1.581283e+04,3.720602e+00
5.144067e+05,1.943987e-06,57,9.809999e-01,1.562313e+04,3.855564e+00
4.969422e+05,2.012306e-06,55,9.997914e-01,1.605127e+04,3.800041e+00
5.242848e+05,1.907360e-06,58,9.801694e-01,1.732180e+04,3.827662e+00
5.152389e+05,1.940847e-06,57,9.960734e-01,1.701235e+04,3.767423e+00
4.787049e+05,2.088970e-06,53,9.973192e-01,1.518928e+04,3.968416e+00
4.793480e+05,2.086167e-06,53,9.868016e-01,1.626294e+04,3.813950e+00
4.797922e+05,2.084236e-06,53,9.841357e-01,1.700441e+04,3.762054e+00
5.059151e+05,1.976616e-06,56,9.891044e-01,1.623888e+04,3.682870e+00
4.882662e+05,2.048063e-06,54,9.752329e-01,1.635935e+04,3.711634e+00
4.973215e+05,2.010772e-06,55,9.956254e-01,1.668448e+04,3.659976e+00
5.133053e+05,1.948158e-06,57,9.698847e-01,1.378431e+04,3.831681e+00
4.974202e+05,2.010373e-06,55,9.888918e-01,1.684925e+04,3.836980e+00
5.063352e+05,1.974976e-06,56,9.989503e-01,1.694034e+04,3.739377e+00
