Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
4.609109e+05,2.169617e-06,51,9.904287e-01,1.506738e+04,1.986109e+01
4.610991e+05,2.168731e-06,51,9.878702e-01,1.538155e+04,1.867178e+01
4.611780e+05,2.168360e-06,51,9.826045e-01,1.551344e+04,1.835287e+01
4.615412e+05,2.166654e-06,51,9.834466e-01,1.611974e+04,1.938747e+01
4.608672e+05,2.169823e-06,51,9.986312e-01,1.499441e+04,1.938808e+01
4.703002e+05,2.126302e-06,52,9.882857e-01,1.595022e+04,1.863284e+01
4.527805e+05,2.208576e-06,50,9.923760e-01,1.628635e+04,1.854163e+01
4.616002e+05,2.166377e-06,51,9.993173e-01,1.621817e+04,1.964085e+01
4.608295e+05,2.170000e-06,51,9.983753e-01,1.493160e+04,1.885948e+01
4.615871e+05,2.166438e-06,51,9.763923e-01,1.619644e+04,1.950917e+01
4.524322e+05,2.210276e-06,50,9.997395e-01,1.570485e+04,1.898482e+01
4.787608e+05,2.088726e-06,53,9.986809e-01,1.528260e+04,1.952370e+01
4.614822e+05,2.166931e-06,51,9.974044e-01,1.602119e+04,1.959987e+01
4.698674e+05,2.128260e-06,52,9.785374e-01,1.522777e+04,1.971503e+01
4.609113e+05,2.169615e-06,51,9.890175e-01,1.506803e+04,1.855940e+01
4.695747e+05,2.129587e-06,52,9.920143e-01,1.473897e+04,1.967568e+01
4.611172e+05,2.168646e-06,51,9.929271e-01,1.541179e+04,1.960506e+01
4.616516e+05,2.166136e-06,51,9.885049e-01,1.630399e+04,1.976826e+01
4.698724e+05,2.128237e-06,52,9.858084e-01,1.523608e+04,1.897817e+01
4.697790e+05,2.128661e-06,52,9.798970e-01,1.508015e+04,1.854150e+01
4.785758e+05,2.089533e-06,53,9.722328e-01,1.497379e+04,1.849694e+01
4.698780e+05,2.128212e-06,52,9.689701e-01,1.524539e+04,1.969868e+01
4.613513e+05,2.167546e-06,51,9.861301e-01,1.580276e+04,1.841922e+01
4.706912e+05,2.124535e-06,52,9.788436e-01,1.660291e+04,1.915508e+01
4.703814e+05,2.125935e-06,52,9.981024e-01,1.608573e+04,1.853439e+01
4.608868e+05,2.169730e-06,51,9.982390e-01,1.502724e+04,1.856128e+01
4.608766e+05,2.169778e-06,51,9.686162e-01,1.501012e+04,1.872674e+01
4.621659e+05,2.163725e-06,51,9.977218e-01,1.716266e+04,1.879560e+01
4.609034e+05,2.169652e-06,51,9.960549e-01,1.505498e+04,1.947630e+01
4.616519e+05,2.166134e-06,51,9.996722e-01,1.630454e+04,1.939902e+01
4.618382e+05,2.165260e-06,51,9.989101e-01,1.661556e+04,1.985328e+01
4.522466e+05,2.211183e-06,50,9.995688e-01,1.539497e+04,1.876305e+01
4.610458e+05,2.168982e-06,51,9.748884e-01,1.529263e+04,1.954073e+01
4.613441e+05,2.167579e-06,51,9.931684e-01,1.579071e+04,1.890494e+01
4.698812e+05,2.128197e-06,52,9.836814e-01,1.525077e+04,1.859854e+01
4.616823e+05,2.165991e-06,51,9.894446e-01,1.635532e+04,1.895170e+01
4.612797e+05,2.167882e-06,51,9.857757e-01,1.568318e+04,2.021747e+01
4.695780e+05,2.129572e-06,52,9.955863e-01,1.474458e+04,1.904338e+01
4.620631e+05,2.164207e-06,51,9.986591e-01,1.699099e+04,1.910553e+01
4.697714e+05,2.128695e-06,52,9.824419e-01,1.506743e+04,1.940058e+01
