Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
4.877175e+05,2.050367e-06,54,9.924207e-01,1.544328e+04,5.779196e+00
4.702129e+05,2.126696e-06,52,9.998765e-01,1.580454e+04,5.989725e+00
4.717997e+05,2.119544e-06,52,9.969466e-01,1.845359e+04,6.001944e+00
4.702151e+05,2.126686e-06,52,9.857205e-01,1.580815e+04,5.924076e+00
4.705901e+05,2.124991e-06,52,9.975477e-01,1.643429e+04,5.845956e+00
4.789346e+05,2.087968e-06,53,9.928346e-01,1.557276e+04,6.108290e+00
4.793363e+05,2.086218e-06,53,9.990259e-01,1.624350e+04,5.918374e+00
4.892460e+05,2.043961e-06,54,9.946973e-01,1.799504e+04,6.091477e+00
4.788907e+05,2.088159e-06,53,9.660325e-01,1.549952e+04,5.992954e+00
4.700102e+05,2.127613e-06,52,9.906089e-01,1.546609e+04,5.980905e+00
4.874930e+05,2.051311e-06,54,9.924443e-01,1.506850e+04,6.049193e+00
4.875658e+05,2.051005e-06,54,9.882572e-01,1.519004e+04,6.163818e+00
4.702758e+05,2.126412e-06,52,9.947451e-01,1.590960e+04,6.259439e+00
4.869689e+05,2.053519e-06,54,9.756052e-01,1.419342e+04,6.091045e+00
4.791468e+05,2.087043e-06,53,9.840754e-01,1.592713e+04,6.249479e+00
4.784143e+05,2.090238e-06,53,9.669334e-01,1.470421e+04,6.118794e+00
4.712734e+05,2.121910e-06,52,9.920571e-01,1.757496e+04,5.950678e+00
4.784623e+05,2.090029e-06,53,9.634971e-01,1.478433e+04,6.277672e+00
4.611142e+05,2.168660e-06,51,9.852253e-01,1.540675e+04,5.898973e+00
4.795151e+05,2.085440e-06,53,9.960289e-01,1.654196e+04,6.274655e+00
4.872963e+05,2.052140e-06,54,9.832777e-01,1.473998e+04,6.218082e+00
4.792263e+05,2.086697e-06,53,9.801176e-01,1.605971e+04,5.909967e+00
4.618309e+05,2.165295e-06,51,9.802365e-01,1.660333e+04,5.910922e+00
4.705001e+05,2.125398e-06,52,9.737529e-01,1.628401e+04,6.145168e+00
4.615946e+05,2.166403e-06,51,9.972271e-01,1.620893e+04,5.890226e+00
4.711000e+05,2.122692e-06,52,9.932267e-01,1.728550e+04,5.763627e+00
4.700462e+05,2.127451e-06,52,9.815650e-01,1.552614e+04,6.057973e+00
4.699021e+05,2.128103e-06,52,9.866800e-01,1.528558e+04,6.050417e+00
4.792890e+05,2.086424e-06,53,9.822068e-01,1.616445e+04,6.002724e+00
4.792650e+05,2.086528e-06,53,9.965203e-01,1.612442e+04,6.070012e+00
4.780447e+05,2.091855e-06,53,9.842284e-01,1.408714e+04,5.908934e+00
4.707347e+05,2.124339e-06,52,9.943740e-01,1.667559e+04,5.960214e+00
4.883628e+05,2.047658e-06,54,9.664450e-01,1.652053e+04,6.025271e+00
4.696191e+05,2.129385e-06,52,9.789106e-01,1.481321e+04,6.108198e+00
4.788728e+05,2.088237e-06,53,9.936613e-01,1.546963e+04,6.005994e+00
4.788693e+05,2.088252e-06,53,9.898415e-01,1.546384e+04,6.062845e+00
4.873749e+05,2.051809e-06,54,9.906597e-01,1.487126e+04,6.135135e+00
4.798621e+05,2.083932e-06,53,9.842670e-01,1.712124e+04,5.901545e+00
4.699628e+05,2.127828e-06,52,9.676913e-01,1.538688e+04,6.294158e+00
4.880409e+05,2.049009e-06,54,9.841335e-01,1.598315e+04,6.303446e+00
