Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.546321e+05,3.927235e-06,23,4.989415e+00,8.487580e+04,2.450160e+01
2.587105e+05,3.865324e-06,24,4.924312e+00,7.689237e+04,2.445556e+01
2.610616e+05,3.830513e-06,24,4.944849e+00,8.081742e+04,2.442851e+01
2.544075e+05,3.930702e-06,23,4.889978e+00,8.450084e+04,2.438191e+01
2.548359e+05,3.924094e-06,23,4.908139e+00,8.521605e+04,2.437184e+01
2.554515e+05,3.914638e-06,24,4.722762e+00,7.145159e+04,2.435571e+01
2.521451e+05,3.965970e-06,23,4.999372e+00,8.072391e+04,2.448403e+01
2.575448e+05,3.882820e-06,24,4.757695e+00,7.494618e+04,2.439026e+01
2.542960e+05,3.932425e-06,23,4.933486e+00,8.431472e+04,2.435794e+01
2.595608e+05,3.852661e-06,24,4.695799e+00,7.831191e+04,2.439748e+01
2.566270e+05,3.896707e-06,24,4.897427e+00,7.341393e+04,2.430459e+01
2.533752e+05,3.946717e-06,23,4.793445e+00,8.277739e+04,2.431890e+01
2.530320e+05,3.952070e-06,23,4.970061e+00,8.220445e+04,2.439989e+01
2.521506e+05,3.965884e-06,23,4.988327e+00,8.073307e+04,2.452452e+01
2.552361e+05,3.917942e-06,24,4.650967e+00,7.109194e+04,2.430190e+01
2.585560e+05,3.867633e-06,24,4.778777e+00,7.663446e+04,2.427304e+01
2.590849e+05,3.859738e-06,23,4.918360e+00,9.230958e+04,2.435381e+01
2.558787e+05,3.908101e-06,23,4.970020e+00,8.695698e+04,2.435737e+01
2.567635e+05,3.894634e-06,24,4.903082e+00,7.364194e+04,2.429567e+01
2.530335e+05,3.952046e-06,23,4.986862e+00,8.220702e+04,2.451891e+01
2.541363e+05,3.934897e-06,23,4.834102e+00,8.404798e+04,2.427309e+01
2.569965e+05,3.891104e-06,23,4.896466e+00,8.882298e+04,2.468141e+01
2.613818e+05,3.825821e-06,24,4.764684e+00,8.135188e+04,2.439712e+01
2.591445e+05,3.858851e-06,24,4.937818e+00,7.761688e+04,2.450679e+01
2.545833e+05,3.927987e-06,23,4.865401e+00,8.479441e+04,2.431110e+01
2.520596e+05,3.967316e-06,23,4.935679e+00,8.058108e+04,2.433023e+01
2.563203e+05,3.901368e-06,23,4.989836e+00,8.769425e+04,2.436185e+01
2.572330e+05,3.887526e-06,24,4.930977e+00,7.442573e+04,2.432182e+01
2.547790e+05,3.924970e-06,23,4.836449e+00,8.512109e+04,2.433864e+01
2.607787e+05,3.834668e-06,24,4.941674e+00,8.034513e+04,2.435337e+01
2.571901e+05,3.888175e-06,24,4.827081e+00,7.435402e+04,2.434848e+01
2.497368e+05,4.004216e-06,23,4.932719e+00,7.670331e+04,2.444815e+01
2.553416e+05,3.916322e-06,23,4.910953e+00,8.606032e+04,2.443048e+01
2.561544e+05,3.903896e-06,23,4.930709e+00,8.741717e+04,2.441538e+01
2.588730e+05,3.862898e-06,24,4.578761e+00,7.716366e+04,2.431898e+01
2.592980e+05,3.856566e-06,24,4.562886e+00,7.787315e+04,2.433888e+01
2.535716e+05,3.943660e-06,23,4.788113e+00,8.310526e+04,2.430614e+01
2.570987e+05,3.889557e-06,24,4.835708e+00,7.420148e+04,2.444932e+01
2.589229e+05,3.862153e-06,24,4.535546e+00,7.724699e+04,2.423964e+01
2.587215e+05,3.865160e-06,24,4.849257e+00,7.691073e+04,2.430636e+01
