Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.653719e+05,3.768296e-06,24,4.989283e+00,8.801327e+04,1.147436e+01
2.886300e+05,3.464643e-06,27,4.992820e+00,8.246497e+04,1.122596e+01
2.861328e+05,3.494880e-06,27,4.970516e+00,7.829605e+04,1.124193e+01
2.869166e+05,3.485334e-06,27,4.949650e+00,7.960445e+04,1.181284e+01
3.016869e+05,3.314695e-06,29,4.854096e+00,7.467840e+04,1.164498e+01
2.708569e+05,3.691987e-06,25,4.767692e+00,8.237786e+04,1.136053e+01
2.623390e+05,3.811862e-06,24,4.985648e+00,8.294993e+04,1.123699e+01
2.790869e+05,3.583114e-06,26,4.825331e+00,8.132534e+04,1.137867e+01
2.688305e+05,3.719816e-06,25,4.900790e+00,7.899504e+04,1.138461e+01
2.718061e+05,3.679093e-06,25,4.821986e+00,8.396264e+04,1.142655e+01
2.981916e+05,3.353548e-06,28,4.865249e+00,8.363548e+04,1.162747e+01
2.738057e+05,3.652225e-06,25,4.956839e+00,8.730079e+04,1.150691e+01
2.802511e+05,3.568229e-06,26,4.936346e+00,8.326889e+04,1.122400e+01
2.940327e+05,3.400982e-06,28,4.947368e+00,7.669230e+04,1.126267e+01
2.879048e+05,3.473371e-06,27,4.870258e+00,8.125417e+04,1.134488e+01
2.773227e+05,3.605908e-06,26,4.777772e+00,7.838008e+04,1.149035e+01
2.752915e+05,3.632513e-06,26,4.428785e+00,7.498918e+04,1.138148e+01
2.936163e+05,3.405806e-06,28,4.913858e+00,7.599706e+04,1.114654e+01
2.928260e+05,3.414997e-06,27,4.986876e+00,8.947002e+04,1.144353e+01
2.720919e+05,3.675229e-06,25,4.754372e+00,8.443972e+04,1.186163e+01
2.897184e+05,3.451628e-06,27,4.864923e+00,8.428191e+04,1.173786e+01
2.713944e+05,3.684674e-06,25,4.757890e+00,8.327533e+04,1.158247e+01
2.887632e+05,3.463045e-06,27,4.871386e+00,8.268734e+04,1.121308e+01
3.069358e+05,3.258011e-06,30,4.967324e+00,6.864907e+04,1.080427e+01
2.672401e+05,3.741953e-06,25,4.811285e+00,7.633994e+04,1.124429e+01
2.951887e+05,3.387663e-06,28,4.928143e+00,7.862225e+04,1.155178e+01
2.929350e+05,3.413727e-06,28,4.943676e+00,7.485976e+04,1.119531e+01
2.685013e+05,3.724376e-06,25,4.997535e+00,7.844545e+04,1.140585e+01
2.662464e+05,3.755919e-06,25,4.851625e+00,7.468099e+04,1.152662e+01
2.716113e+05,3.681731e-06,25,4.992595e+00,8.363748e+04,1.131631e+01
2.801815e+05,3.569115e-06,26,4.871869e+00,8.315280e+04,1.136263e+01
2.863136e+05,3.492673e-06,27,4.977484e+00,7.859789e+04,1.105314e+01
2.735052e+05,3.656238e-06,25,4.892482e+00,8.679909e+04,1.153042e+01
2.676008e+05,3.736910e-06,24,4.984012e+00,9.173412e+04,1.132184e+01
2.797469e+05,3.574660e-06,26,4.838525e+00,8.242722e+04,1.162519e+01
2.749437e+05,3.637108e-06,25,4.867042e+00,8.920066e+04,1.150225e+01
2.739657e+05,3.650092e-06,25,4.893221e+00,8.756791e+04,1.126915e+01
2.745601e+05,3.642190e-06,25,4.933797e+00,8.856030e+04,1.116514e+01
2.843127e+05,3.517254e-06,27,4.597518e+00,7.525739e+04,1.167435e+01
2.762105e+05,3.620428e-06,26,4.936966e+00,7.652332e+04,1.113934e+01
