Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.621185e+05,3.815068e-06,24,4.559247e+00,8.258183e+04,1.327373e+01
2.608598e+05,3.833477e-06,24,4.772878e+00,8.048047e+04,1.331596e+01
2.609137e+05,3.832685e-06,24,4.943442e+00,8.057044e+04,1.339153e+01
2.531262e+05,3.950599e-06,23,4.998137e+00,8.236175e+04,1.339192e+01
2.551673e+05,3.918997e-06,23,4.937439e+00,8.576930e+04,1.335241e+01
2.571635e+05,3.888576e-06,24,4.828079e+00,7.430976e+04,1.335019e+01
2.569813e+05,3.891334e-06,23,4.926651e+00,8.879760e+04,1.343830e+01
2.575309e+05,3.883029e-06,23,4.955365e+00,8.971528e+04,1.332692e+01
2.597460e+05,3.849914e-06,23,4.979173e+00,9.341324e+04,1.329144e+01
2.581568e+05,3.873615e-06,24,4.829407e+00,7.596792e+04,1.330159e+01
2.620676e+05,3.815810e-06,24,4.866705e+00,8.249679e+04,1.323585e+01
2.524354e+05,3.961409e-06,23,4.930792e+00,8.120861e+04,1.335943e+01
2.592193e+05,3.857737e-06,24,4.767425e+00,7.774181e+04,1.328315e+01
2.668786e+05,3.747023e-06,25,4.879528e+00,7.573633e+04,1.343820e+01
2.636844e+05,3.792412e-06,25,4.857878e+00,7.040391e+04,1.347610e+01
2.562826e+05,3.901943e-06,23,4.964810e+00,8.763115e+04,1.339106e+01
2.622920e+05,3.812545e-06,24,4.971612e+00,8.287147e+04,1.324738e+01
2.555547e+05,3.913057e-06,23,4.960548e+00,8.641598e+04,1.344938e+01
2.596669e+05,3.851088e-06,24,4.793198e+00,7.848892e+04,1.334719e+01
2.555458e+05,3.913192e-06,24,4.820320e+00,7.160906e+04,1.336334e+01
2.549063e+05,3.923011e-06,23,4.992416e+00,8.533347e+04,1.335231e+01
2.617870e+05,3.819899e-06,24,4.917069e+00,8.202846e+04,1.333239e+01
2.657155e+05,3.763424e-06,24,4.847030e+00,8.858681e+04,1.329446e+01
2.557861e+05,3.909517e-06,24,4.812231e+00,7.201020e+04,1.334706e+01
2.570745e+05,3.889922e-06,24,4.863856e+00,7.416116e+04,1.336565e+01
2.668220e+05,3.747816e-06,25,4.936113e+00,7.564195e+04,1.331459e+01
2.564024e+05,3.900119e-06,24,4.800156e+00,7.303916e+04,1.344839e+01
2.502866e+05,3.995420e-06,23,4.942059e+00,7.762114e+04,1.330263e+01
2.539850e+05,3.937240e-06,23,4.895424e+00,8.379558e+04,1.336089e+01
2.622969e+05,3.812474e-06,24,4.982342e+00,8.287959e+04,1.333181e+01
2.577406e+05,3.879869e-06,24,4.753045e+00,7.527320e+04,1.327813e+01
2.614994e+05,3.824100e-06,24,4.972003e+00,8.154829e+04,1.333421e+01
2.585647e+05,3.867503e-06,24,4.821591e+00,7.664897e+04,1.334445e+01
2.568826e+05,3.892829e-06,24,4.881842e+00,7.384068e+04,1.345049e+01
2.567869e+05,3.894279e-06,24,4.797726e+00,7.368106e+04,1.330042e+01
2.558001e+05,3.909302e-06,23,4.933731e+00,8.682573e+04,1.345414e+01
2.585648e+05,3.867503e-06,24,4.615357e+00,7.664906e+04,1.335396e+01
2.555238e+05,3.913529e-06,23,4.812743e+00,8.636450e+04,1.344679e+01
2.621600e+05,3.814464e-06,24,4.930573e+00,8.265110e+04,1.335317e+01
2.562016e+05,3.903177e-06,23,4.773035e+00,8.749592e+04,1.330369e+01
