Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.542588e+05,3.933000e-06,23,4.975588e+00,8.425260e+04,1.613883e+01
2.592158e+05,3.857790e-06,24,4.940721e+00,7.773588e+04,1.605675e+01
2.561740e+05,3.903596e-06,24,4.796382e+00,7.265784e+04,1.617537e+01
2.564072e+05,3.900047e-06,24,4.612315e+00,7.304703e+04,1.604346e+01
2.562285e+05,3.902766e-06,23,4.799866e+00,8.754093e+04,1.611399e+01
2.567501e+05,3.894837e-06,24,4.824408e+00,7.361959e+04,1.616171e+01
2.556602e+05,3.911441e-06,23,4.884399e+00,8.659225e+04,1.619615e+01
2.558330e+05,3.908799e-06,23,4.964779e+00,8.688070e+04,1.605356e+01
2.558531e+05,3.908492e-06,24,4.938333e+00,7.212214e+04,1.608290e+01
2.583972e+05,3.870011e-06,24,4.894191e+00,7.636928e+04,1.616367e+01
2.521528e+05,3.965849e-06,23,4.937752e+00,8.073678e+04,1.612329e+01
2.579011e+05,3.877455e-06,24,4.676329e+00,7.554114e+04,1.603907e+01
2.580857e+05,3.874683e-06,24,4.895935e+00,7.584917e+04,1.613035e+01
2.587406e+05,3.864875e-06,23,4.963503e+00,9.173477e+04,1.617793e+01
2.614910e+05,3.824223e-06,24,4.988549e+00,8.153426e+04,1.621128e+01
2.542220e+05,3.933570e-06,23,4.964170e+00,8.419109e+04,1.605556e+01
2.554692e+05,3.914366e-06,23,4.928546e+00,8.627332e+04,1.613959e+01
2.549729e+05,3.921985e-06,24,4.612011e+00,7.065262e+04,1.607162e+01
2.534926e+05,3.944888e-06,23,4.793392e+00,8.297352e+04,1.605487e+01
2.602714e+05,3.842143e-06,24,4.796944e+00,7.949817e+04,1.608764e+01
2.513213e+05,3.978970e-06,23,4.929537e+00,7.934861e+04,1.612544e+01
2.550520e+05,3.920769e-06,23,4.969719e+00,8.557679e+04,1.646509e+01
2.584184e+05,3.869694e-06,24,4.934561e+00,7.640461e+04,1.629436e+01
2.602265e+05,3.842806e-06,24,4.740780e+00,7.942327e+04,1.602134e+01
2.589361e+05,3.861956e-06,23,4.855427e+00,9.206116e+04,1.613786e+01
2.583945e+05,3.870051e-06,24,4.461195e+00,7.636481e+04,1.608163e+01
2.496633e+05,4.005394e-06,23,4.966164e+00,7.658072e+04,1.618732e+01
2.547346e+05,3.925655e-06,23,4.993866e+00,8.504691e+04,1.611463e+01
2.592638e+05,3.857076e-06,24,4.938262e+00,7.781601e+04,1.604814e+01
2.601156e+05,3.844444e-06,24,4.984076e+00,7.923810e+04,1.614585e+01
2.563217e+05,3.901348e-06,23,4.957647e+00,8.769649e+04,1.616054e+01
2.608151e+05,3.834134e-06,24,4.835690e+00,8.040586e+04,1.612188e+01
2.575862e+05,3.882195e-06,24,4.671216e+00,7.501543e+04,1.605037e+01
2.554526e+05,3.914621e-06,23,4.994771e+00,8.624556e+04,1.619979e+01
2.518683e+05,3.970328e-06,23,4.981171e+00,8.026184e+04,1.611962e+01
2.540792e+05,3.935781e-06,23,4.905230e+00,8.395275e+04,1.609516e+01
2.553865e+05,3.915634e-06,23,4.990424e+00,8.613521e+04,1.626360e+01
2.557633e+05,3.909865e-06,24,4.740613e+00,7.197221e+04,1.611953e+01
2.524844e+05,3.960640e-06,23,4.913999e+00,8.129037e+04,1.611929e+01
2.559302e+05,3.907316e-06,23,4.949528e+00,8.704280e+04,1.621417e+01
