Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.943860e+05,3.396901e-06,28,4.810913e+00,7.728210e+04,3.966910e+00
2.827314e+05,3.536925e-06,26,4.856091e+00,8.740977e+04,3.954748e+00
2.750411e+05,3.635820e-06,25,4.943028e+00,8.936331e+04,3.991382e+00
2.953284e+05,3.386061e-06,28,4.576149e+00,7.885546e+04,3.982349e+00
2.816313e+05,3.550741e-06,26,4.936176e+00,8.557322e+04,3.843830e+00
2.803927e+05,3.566426e-06,26,4.852057e+00,8.350542e+04,3.871634e+00
2.732438e+05,3.659736e-06,26,4.986144e+00,7.157061e+04,3.947100e+00
2.836856e+05,3.525029e-06,27,4.998142e+00,7.421049e+04,3.739337e+00
2.982016e+05,3.353437e-06,28,4.751091e+00,8.365202e+04,3.890265e+00
2.901061e+05,3.447015e-06,27,4.911562e+00,8.492917e+04,3.826067e+00
2.705123e+05,3.696689e-06,25,4.828641e+00,8.180276e+04,3.921435e+00
2.882073e+05,3.469725e-06,27,4.830392e+00,8.175919e+04,3.783692e+00
2.948009e+05,3.392120e-06,27,4.692746e+00,9.276692e+04,3.901139e+00
2.730038e+05,3.662953e-06,26,4.690976e+00,7.116995e+04,4.003823e+00
2.762730e+05,3.619608e-06,26,4.984901e+00,7.662769e+04,3.822984e+00
2.827672e+05,3.536478e-06,26,4.999430e+00,8.746941e+04,3.870534e+00
2.697765e+05,3.706772e-06,25,4.830373e+00,8.057431e+04,3.913663e+00
2.944184e+05,3.396526e-06,27,4.945977e+00,9.212842e+04,3.821631e+00
2.936826e+05,3.405036e-06,28,4.840466e+00,7.610788e+04,3.974810e+00
2.981325e+05,3.354214e-06,28,4.815110e+00,8.353670e+04,3.860098e+00
2.816124e+05,3.550979e-06,26,4.926598e+00,8.554162e+04,3.872866e+00
2.841630e+05,3.519107e-06,27,4.917577e+00,7.500754e+04,3.867143e+00
2.852435e+05,3.505777e-06,27,4.816943e+00,7.681137e+04,4.180561e+00
2.939824e+05,3.401564e-06,28,4.666617e+00,7.660843e+04,3.907022e+00
2.945168e+05,3.395392e-06,28,4.923616e+00,7.750055e+04,3.843930e+00
2.870312e+05,3.483942e-06,27,4.941051e+00,7.979577e+04,3.759633e+00
2.798922e+05,3.572804e-06,26,4.794910e+00,8.266977e+04,3.798640e+00
3.064633e+05,3.263034e-06,29,4.913869e+00,8.265231e+04,3.899074e+00
2.829574e+05,3.534100e-06,26,4.840692e+00,8.778702e+04,3.888298e+00
2.777253e+05,3.600680e-06,26,4.866034e+00,7.905227e+04,3.946456e+00
3.034286e+05,3.295668e-06,29,4.695394e+00,7.758620e+04,3.834665e+00
2.883060e+05,3.468537e-06,27,4.892695e+00,8.192411e+04,3.840860e+00
2.831759e+05,3.531374e-06,27,4.563724e+00,7.335958e+04,3.831700e+00
2.754317e+05,3.630664e-06,26,4.176066e+00,7.522331e+04,3.870533e+00
2.833833e+05,3.528790e-06,26,4.996318e+00,8.849795e+04,3.930998e+00
2.745052e+05,3.642919e-06,26,4.707967e+00,7.367639e+04,3.947355e+00
2.778846e+05,3.598616e-06,26,4.493426e+00,7.931827e+04,3.886098e+00
2.862024e+05,3.494031e-06,26,4.984156e+00,9.320434e+04,3.809060e+00
2.832158e+05,3.530876e-06,26,4.976216e+00,8.821841e+04,3.878863e+00
2.797498e+05,3.574623e-06,25,4.964647e+00,9.722419e+04,3.829267e+00
