Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.560202e+05,3.905942e-06,23,4.826383e+00,8.719312e+04,1.993267e+01
2.572452e+05,3.887341e-06,24,4.848748e+00,7.444614e+04,1.986539e+01
2.579516e+05,3.876696e-06,24,4.738268e+00,7.562541e+04,2.022443e+01
2.571056e+05,3.889453e-06,24,4.828732e+00,7.421295e+04,1.996630e+01
2.557434e+05,3.910169e-06,23,4.847205e+00,8.673114e+04,1.991438e+01
2.565291e+05,3.898194e-06,24,4.816900e+00,7.325054e+04,2.015117e+01
2.568330e+05,3.893580e-06,24,4.491038e+00,7.375796e+04,1.995066e+01
2.602659e+05,3.842224e-06,24,4.883236e+00,7.948898e+04,2.001218e+01
2.575189e+05,3.883210e-06,24,4.936979e+00,7.490309e+04,1.993871e+01
2.653622e+05,3.768434e-06,24,4.864345e+00,8.799695e+04,2.035456e+01
2.594338e+05,3.854547e-06,24,4.888389e+00,7.809991e+04,1.999087e+01
2.586461e+05,3.866287e-06,24,4.925483e+00,7.678477e+04,1.998926e+01
2.563879e+05,3.900341e-06,24,4.769374e+00,7.301477e+04,1.997232e+01
2.559302e+05,3.907316e-06,23,4.949528e+00,8.704280e+04,2.001155e+01
2.601653e+05,3.843711e-06,24,4.942196e+00,7.932102e+04,1.990958e+01
2.591771e+05,3.858366e-06,24,4.792260e+00,7.767121e+04,1.994774e+01
2.595450e+05,3.852896e-06,24,4.870046e+00,7.828548e+04,2.025529e+01
2.571978e+05,3.888058e-06,24,4.696560e+00,7.436697e+04,1.997428e+01
2.492619e+05,4.011845e-06,23,4.917470e+00,7.591045e+04,2.001246e+01
2.518406e+05,3.970766e-06,23,4.997864e+00,8.021547e+04,2.005102e+01
2.562869e+05,3.901877e-06,23,4.971639e+00,8.763841e+04,2.011743e+01
2.539561e+05,3.937689e-06,23,4.867568e+00,8.374719e+04,1.997578e+01
2.567159e+05,3.895356e-06,24,4.921793e+00,7.356249e+04,2.003568e+01
2.575019e+05,3.883466e-06,24,4.908109e+00,7.487468e+04,2.005549e+01
2.579624e+05,3.876534e-06,24,4.777347e+00,7.564341e+04,1.991231e+01
2.557972e+05,3.909347e-06,24,4.804811e+00,7.202876e+04,2.002444e+01
2.542018e+05,3.933882e-06,23,4.924298e+00,8.415742e+04,1.987296e+01
2.564928e+05,3.898745e-06,23,4.862239e+00,8.798210e+04,2.002977e+01
2.533366e+05,3.947317e-06,23,4.764603e+00,8.271305e+04,1.996135e+01
2.567696e+05,3.894542e-06,24,4.870427e+00,7.365210e+04,1.999528e+01
2.578463e+05,3.878280e-06,24,4.857388e+00,7.544952e+04,2.006501e+01
2.565668e+05,3.897620e-06,24,4.779885e+00,7.331356e+04,2.012411e+01
2.547480e+05,3.925447e-06,23,4.871212e+00,8.506935e+04,2.001988e+01
2.606596e+05,3.836421e-06,24,4.954583e+00,8.014630e+04,1.995412e+01
2.583103e+05,3.871313e-06,24,4.847052e+00,7.622424e+04,2.002976e+01
2.575353e+05,3.882962e-06,24,4.918207e+00,7.493048e+04,1.996190e+01
2.578350e+05,3.878449e-06,24,4.972260e+00,7.543075e+04,1.999520e+01
2.549350e+05,3.922569e-06,23,4.961201e+00,8.538141e+04,1.997422e+01
2.551808e+05,3.918791e-06,23,4.899372e+00,8.579173e+04,2.011872e+01
2.509851e+05,3.984300e-06,23,4.989635e+00,7.878729e+04,2.017604e+01
