Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.569691e+05,3.891519e-06,23,4.841668e+00,8.877727e+04,1.567521e+01
2.545391e+05,3.928670e-06,23,4.818031e+00,8.472046e+04,1.605728e+01
2.578849e+05,3.877699e-06,24,4.986286e+00,7.551402e+04,1.528533e+01
2.583841e+05,3.870208e-06,24,4.991882e+00,7.634733e+04,1.534690e+01
2.536306e+05,3.942742e-06,23,4.827026e+00,8.320385e+04,1.541809e+01
2.520242e+05,3.967873e-06,23,4.730308e+00,8.052201e+04,1.505009e+01
2.690564e+05,3.716692e-06,25,4.699427e+00,7.937219e+04,1.596367e+01
2.549451e+05,3.922414e-06,23,4.915416e+00,8.539825e+04,1.527414e+01
2.630241e+05,3.801933e-06,24,4.828307e+00,8.409364e+04,1.549834e+01
2.601033e+05,3.844627e-06,24,4.874197e+00,7.921745e+04,1.568497e+01
2.574861e+05,3.883705e-06,24,4.891604e+00,7.484823e+04,1.606166e+01
2.537281e+05,3.941228e-06,23,4.934727e+00,8.336652e+04,1.599073e+01
2.591418e+05,3.858892e-06,24,4.621101e+00,7.761227e+04,1.598910e+01
2.551255e+05,3.919639e-06,23,4.926035e+00,8.569953e+04,1.576975e+01
2.547511e+05,3.925400e-06,23,4.910185e+00,8.507447e+04,1.535553e+01
2.580256e+05,3.875585e-06,24,4.846525e+00,7.574889e+04,1.600915e+01
2.501269e+05,3.997971e-06,23,4.907262e+00,7.735451e+04,1.590995e+01
2.597668e+05,3.849606e-06,24,4.683378e+00,7.865584e+04,1.540721e+01
2.573490e+05,3.885774e-06,24,4.892499e+00,7.461937e+04,1.572472e+01
2.648574e+05,3.775616e-06,24,4.887531e+00,8.715434e+04,1.663993e+01
2.555397e+05,3.913286e-06,23,4.865012e+00,8.639101e+04,1.476906e+01
2.601577e+05,3.843823e-06,24,4.936009e+00,7.930827e+04,1.556184e+01
2.588739e+05,3.862885e-06,24,4.816480e+00,7.716506e+04,1.614972e+01
2.605658e+05,3.837803e-06,24,4.926999e+00,7.998962e+04,1.587282e+01
2.582162e+05,3.872723e-06,24,4.970319e+00,7.606717e+04,1.767083e+01
2.566772e+05,3.895943e-06,24,4.804984e+00,7.349791e+04,1.548661e+01
2.546139e+05,3.927515e-06,23,4.894452e+00,8.484549e+04,1.588094e+01
2.584702e+05,3.868918e-06,24,4.874400e+00,7.649120e+04,1.552163e+01
2.573751e+05,3.885380e-06,24,4.995190e+00,7.466291e+04,1.565096e+01
2.614298e+05,3.825119e-06,24,4.757909e+00,8.143205e+04,1.570127e+01
2.600637e+05,3.845211e-06,24,4.995615e+00,7.915144e+04,1.533488e+01
2.527026e+05,3.957220e-06,23,4.982896e+00,8.165470e+04,1.510586e+01
2.566189e+05,3.896830e-06,24,4.831575e+00,7.340048e+04,1.571515e+01
2.555912e+05,3.912498e-06,23,4.945014e+00,8.647701e+04,1.530887e+01
2.587760e+05,3.864346e-06,24,4.940893e+00,7.700166e+04,1.492144e+01
2.672405e+05,3.741948e-06,25,4.753899e+00,7.634058e+04,1.592283e+01
2.566533e+05,3.896307e-06,24,4.966440e+00,7.345790e+04,1.497039e+01
2.599766e+05,3.846500e-06,24,4.949903e+00,7.900606e+04,1.560723e+01
2.567183e+05,3.895321e-06,23,4.991626e+00,8.835855e+04,1.563504e+01
2.563393e+05,3.901079e-06,24,4.930572e+00,7.293373e+04,1.583844e+01
