Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.698792e+05,3.705361e-06,25,4.600064e+00,8.074577e+04,5.064025e+00
2.712298e+05,3.686911e-06,25,4.774379e+00,8.300045e+04,4.842657e+00
2.857014e+05,3.500158e-06,27,4.912223e+00,7.757580e+04,4.846588e+00
2.690886e+05,3.716247e-06,25,4.852064e+00,7.942598e+04,5.013910e+00
2.769650e+05,3.610565e-06,26,4.672606e+00,7.778292e+04,4.980568e+00
2.894197e+05,3.455190e-06,27,4.970186e+00,8.378331e+04,4.986764e+00
2.788226e+05,3.586510e-06,26,4.622173e+00,8.088416e+04,5.029933e+00
2.664232e+05,3.753428e-06,25,4.986819e+00,7.497608e+04,4.706032e+00
2.714095e+05,3.684469e-06,25,4.947242e+00,8.330051e+04,4.884659e+00
2.620494e+05,3.816074e-06,25,4.639222e+00,6.767434e+04,4.936231e+00
2.731024e+05,3.661630e-06,25,4.801755e+00,8.612665e+04,4.914421e+00
2.742475e+05,3.646341e-06,26,4.951950e+00,7.324629e+04,4.751056e+00
2.606721e+05,3.836237e-06,24,4.637599e+00,8.016707e+04,4.889102e+00
2.868790e+05,3.485790e-06,27,4.925770e+00,7.954177e+04,4.851099e+00
2.815518e+05,3.551744e-06,26,4.871732e+00,8.544048e+04,5.002627e+00
2.630269e+05,3.801893e-06,24,4.927281e+00,8.409830e+04,4.942256e+00
2.705810e+05,3.695751e-06,25,4.605570e+00,8.191741e+04,4.982432e+00
2.678413e+05,3.733554e-06,25,4.801111e+00,7.734356e+04,4.826907e+00
2.714867e+05,3.683421e-06,25,4.848803e+00,8.342944e+04,4.852461e+00
2.636491e+05,3.792921e-06,24,4.936728e+00,8.513698e+04,4.955587e+00
2.638260e+05,3.790377e-06,25,4.922124e+00,7.064017e+04,4.917610e+00
2.781460e+05,3.595234e-06,26,4.999310e+00,7.975459e+04,4.997841e+00
2.595608e+05,3.852662e-06,24,4.805830e+00,7.831182e+04,4.993962e+00
2.785850e+05,3.589569e-06,26,4.691791e+00,8.048741e+04,4.967604e+00
2.745285e+05,3.642609e-06,25,4.993698e+00,8.850753e+04,4.997417e+00
2.686436e+05,3.722404e-06,25,4.695538e+00,7.868298e+04,5.000653e+00
2.737766e+05,3.652613e-06,25,4.888389e+00,8.725230e+04,4.973874e+00
2.663032e+05,3.755119e-06,25,4.818621e+00,7.477570e+04,4.968049e+00
2.655755e+05,3.765407e-06,25,4.681886e+00,7.356100e+04,4.887700e+00
2.723454e+05,3.671807e-06,25,4.931450e+00,8.486300e+04,5.010609e+00
2.783323e+05,3.592828e-06,26,4.925444e+00,8.006550e+04,4.936650e+00
2.731547e+05,3.660929e-06,25,4.952222e+00,8.621402e+04,4.822918e+00
2.774925e+05,3.603701e-06,26,4.726410e+00,7.866359e+04,4.846416e+00
2.752980e+05,3.632428e-06,26,4.757776e+00,7.499994e+04,4.859779e+00
2.599997e+05,3.846158e-06,24,4.778285e+00,7.904461e+04,4.830896e+00
2.747340e+05,3.639885e-06,26,4.786281e+00,7.405838e+04,4.999795e+00
2.797108e+05,3.575121e-06,26,4.722380e+00,8.236698e+04,5.005264e+00
2.839156e+05,3.522174e-06,26,4.907081e+00,8.938660e+04,4.985466e+00
2.747184e+05,3.640091e-06,25,4.897118e+00,8.882455e+04,4.911337e+00
2.793553e+05,3.579671e-06,26,4.837870e+00,8.177346e+04,5.067424e+00
