Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.574854e+05,3.883716e-06,24,4.950456e+00,7.484705e+04,1.236593e+01
2.606021e+05,3.837268e-06,24,4.993341e+00,8.005017e+04,1.254727e+01
2.617708e+05,3.820136e-06,24,4.825007e+00,8.200134e+04,1.233199e+01
2.621879e+05,3.814059e-06,24,4.897748e+00,8.269762e+04,1.225956e+01
2.602110e+05,3.843035e-06,24,4.976167e+00,7.939731e+04,1.314169e+01
2.616739e+05,3.821551e-06,24,4.945706e+00,8.183954e+04,1.225497e+01
2.562596e+05,3.902293e-06,24,4.874107e+00,7.280059e+04,1.260568e+01
2.600382e+05,3.845589e-06,24,4.815485e+00,7.910880e+04,1.221731e+01
2.617000e+05,3.821170e-06,24,4.974246e+00,8.188312e+04,1.234116e+01
2.600362e+05,3.845618e-06,24,4.866881e+00,7.910554e+04,1.223433e+01
2.578455e+05,3.878291e-06,24,4.834370e+00,7.544827e+04,1.229161e+01
2.565175e+05,3.898370e-06,23,4.980102e+00,8.802334e+04,1.250649e+01
2.586458e+05,3.866292e-06,24,4.621819e+00,7.678425e+04,1.267539e+01
2.605732e+05,3.837694e-06,24,4.963882e+00,8.000195e+04,1.265946e+01
2.634348e+05,3.796005e-06,24,4.831875e+00,8.477939e+04,1.259990e+01
2.605036e+05,3.838718e-06,24,4.607777e+00,7.988585e+04,1.205620e+01
2.564996e+05,3.898641e-06,23,4.872384e+00,8.799352e+04,1.245824e+01
2.554199e+05,3.915122e-06,23,4.834559e+00,8.619095e+04,1.210769e+01
2.568218e+05,3.893751e-06,24,4.809258e+00,7.373920e+04,1.248346e+01
2.538580e+05,3.939209e-06,23,4.903732e+00,8.358356e+04,1.238281e+01
2.565192e+05,3.898344e-06,23,4.895448e+00,8.802614e+04,1.247606e+01
2.578898e+05,3.877625e-06,24,4.819301e+00,7.552223e+04,1.230213e+01
2.565196e+05,3.898337e-06,23,4.889353e+00,8.802693e+04,1.233336e+01
2.664597e+05,3.752913e-06,25,4.801528e+00,7.503702e+04,1.221841e+01
2.604784e+05,3.839089e-06,24,4.665155e+00,7.984378e+04,1.321788e+01
2.610250e+05,3.831050e-06,24,4.864656e+00,8.075631e+04,1.200895e+01
2.620935e+05,3.815432e-06,24,4.995431e+00,8.254008e+04,1.191148e+01
2.642676e+05,3.784043e-06,25,4.896826e+00,7.137752e+04,1.255109e+01
2.600181e+05,3.845886e-06,24,4.567201e+00,7.907534e+04,1.231509e+01
2.695604e+05,3.709744e-06,25,4.633045e+00,8.021348e+04,1.317869e+01
2.629337e+05,3.803241e-06,24,4.821237e+00,8.394267e+04,1.254925e+01
2.599684e+05,3.846622e-06,24,4.886853e+00,7.899230e+04,1.221679e+01
2.613708e+05,3.825982e-06,24,4.844245e+00,8.133353e+04,1.220677e+01
2.629336e+05,3.803242e-06,24,4.848519e+00,8.394256e+04,1.208386e+01
2.591059e+05,3.859426e-06,24,4.443043e+00,7.755241e+04,1.240822e+01
2.618898e+05,3.818399e-06,24,4.982653e+00,8.220005e+04,1.197282e+01
2.549783e+05,3.921903e-06,23,4.837964e+00,8.545375e+04,1.231524e+01
2.580350e+05,3.875443e-06,24,4.720730e+00,7.576458e+04,1.197412e+01
2.655528e+05,3.765730e-06,24,4.991626e+00,8.831516e+04,1.259269e+01
2.634403e+05,3.795926e-06,24,4.892101e+00,8.478854e+04,1.227373e+01
