Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.538185e+05,3.939823e-06,23,4.823131e+00,8.351754e+04,1.172573e+01
2.649829e+05,3.773828e-06,24,4.874730e+00,8.736384e+04,1.200511e+01
2.537825e+05,3.940381e-06,23,4.890685e+00,8.345755e+04,1.203425e+01
2.598949e+05,3.847709e-06,24,4.777425e+00,7.886962e+04,1.234359e+01
2.605273e+05,3.838369e-06,24,4.867571e+00,7.992539e+04,1.236110e+01
2.638104e+05,3.790601e-06,24,4.955781e+00,8.540643e+04,1.183334e+01
2.546125e+05,3.927537e-06,23,4.965799e+00,8.484303e+04,1.236056e+01
2.688891e+05,3.719005e-06,25,4.767801e+00,7.909284e+04,1.181144e+01
2.640593e+05,3.787028e-06,25,4.609329e+00,7.102969e+04,1.199086e+01
2.590841e+05,3.859751e-06,24,4.898523e+00,7.751598e+04,1.180089e+01
2.607960e+05,3.834415e-06,24,4.729520e+00,8.037392e+04,1.245024e+01
2.590457e+05,3.860322e-06,24,4.712356e+00,7.745200e+04,1.186531e+01
2.611926e+05,3.828593e-06,24,4.787963e+00,8.103606e+04,1.202321e+01
2.588349e+05,3.863467e-06,24,4.773948e+00,7.710002e+04,1.203585e+01
2.607667e+05,3.834846e-06,24,4.906001e+00,8.032498e+04,1.190959e+01
2.609266e+05,3.832495e-06,24,4.742199e+00,8.059204e+04,1.227499e+01
2.670298e+05,3.744901e-06,24,4.944839e+00,9.078095e+04,1.227370e+01
2.664771e+05,3.752667e-06,24,4.899742e+00,8.985837e+04,1.243233e+01
2.615439e+05,3.823449e-06,24,4.769770e+00,8.162263e+04,1.229337e+01
2.580380e+05,3.875398e-06,24,4.997960e+00,7.576963e+04,1.216562e+01
2.554713e+05,3.914333e-06,24,4.848495e+00,7.148471e+04,1.222106e+01
2.513423e+05,3.978637e-06,23,4.943409e+00,7.938370e+04,1.230132e+01
2.603337e+05,3.841223e-06,24,4.952181e+00,7.960223e+04,1.170493e+01
2.693821e+05,3.712200e-06,25,4.871542e+00,7.991578e+04,1.142985e+01
2.584243e+05,3.869605e-06,24,4.950350e+00,7.641451e+04,1.174238e+01
2.649793e+05,3.773880e-06,24,4.964572e+00,8.735776e+04,1.222124e+01
2.553284e+05,3.916525e-06,23,4.986326e+00,8.603822e+04,1.205169e+01
2.566713e+05,3.896034e-06,24,4.911434e+00,7.348790e+04,1.217786e+01
2.628152e+05,3.804955e-06,24,4.985526e+00,8.374490e+04,1.178440e+01
2.620295e+05,3.816364e-06,24,4.795907e+00,8.243326e+04,1.222190e+01
2.643118e+05,3.783411e-06,24,4.854656e+00,8.624337e+04,1.178030e+01
2.618403e+05,3.819122e-06,24,4.928633e+00,8.211728e+04,1.231855e+01
2.591004e+05,3.859507e-06,23,4.991307e+00,9.233545e+04,1.213709e+01
2.595747e+05,3.852455e-06,24,4.881030e+00,7.833508e+04,1.203440e+01
2.650137e+05,3.773391e-06,25,4.511476e+00,7.262298e+04,1.173263e+01
2.563474e+05,3.900956e-06,23,4.990928e+00,8.773938e+04,1.231125e+01
2.576752e+05,3.880854e-06,24,4.698211e+00,7.516403e+04,1.256044e+01
2.582665e+05,3.871970e-06,24,4.783743e+00,7.615101e+04,1.206752e+01
2.592349e+05,3.857506e-06,24,4.956693e+00,7.776773e+04,1.185331e+01
2.591569e+05,3.858666e-06,24,4.899917e+00,7.763764e+04,1.184984e+01
