Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.585159e+05,3.868235e-06,24,4.839336e+00,7.656738e+04,1.012431e+01
2.648343e+05,3.775946e-06,24,4.899659e+00,8.711573e+04,1.067029e+01
2.630223e+05,3.801959e-06,25,4.704154e+00,6.929845e+04,1.015769e+01
2.647954e+05,3.776501e-06,25,4.914482e+00,7.225859e+04,1.034619e+01
2.566590e+05,3.896221e-06,24,4.820754e+00,7.346742e+04,1.026506e+01
2.602695e+05,3.842171e-06,24,4.766701e+00,7.949502e+04,1.012001e+01
2.610476e+05,3.830719e-06,24,4.983255e+00,8.079395e+04,1.058871e+01
2.641756e+05,3.785362e-06,25,4.689518e+00,7.122381e+04,1.070011e+01
2.577563e+05,3.879634e-06,24,4.990459e+00,7.529929e+04,1.103071e+01
2.627677e+05,3.805642e-06,24,4.916409e+00,8.366569e+04,1.011737e+01
2.554119e+05,3.915245e-06,23,4.905301e+00,8.617754e+04,9.945643e+00
2.567199e+05,3.895297e-06,24,4.833357e+00,7.356902e+04,1.015106e+01
2.584413e+05,3.869350e-06,24,4.854188e+00,7.644298e+04,9.938056e+00
2.620789e+05,3.815645e-06,24,4.966437e+00,8.251567e+04,1.021726e+01
2.586423e+05,3.866343e-06,24,4.793916e+00,7.677856e+04,9.753790e+00
2.562306e+05,3.902735e-06,24,4.774086e+00,7.275223e+04,1.065789e+01
2.578998e+05,3.877475e-06,24,4.890209e+00,7.553886e+04,1.036930e+01
2.585937e+05,3.867070e-06,24,4.939279e+00,7.669733e+04,9.904729e+00
2.628818e+05,3.803990e-06,24,4.738418e+00,8.385617e+04,1.000335e+01
2.578043e+05,3.878911e-06,24,4.790797e+00,7.537952e+04,1.017609e+01
2.650638e+05,3.772676e-06,24,4.904120e+00,8.749885e+04,1.017797e+01
2.601164e+05,3.844433e-06,24,4.539849e+00,7.923941e+04,1.035624e+01
2.595876e+05,3.852264e-06,23,4.921306e+00,9.314877e+04,1.022685e+01
2.568201e+05,3.893776e-06,23,4.937188e+00,8.852861e+04,9.747451e+00
2.630236e+05,3.801941e-06,24,4.867112e+00,8.409273e+04,1.023619e+01
2.647802e+05,3.776717e-06,25,4.900298e+00,7.223328e+04,1.007865e+01
2.532171e+05,3.949181e-06,23,4.865863e+00,8.251344e+04,1.034639e+01
2.495867e+05,4.006624e-06,23,4.847271e+00,7.645269e+04,1.017987e+01
2.565578e+05,3.897758e-06,24,4.820053e+00,7.329843e+04,9.751798e+00
2.614194e+05,3.825271e-06,24,4.997992e+00,8.141464e+04,1.018844e+01
2.680221e+05,3.731036e-06,25,4.639321e+00,7.764537e+04,1.015902e+01
2.603228e+05,3.841385e-06,24,4.843527e+00,7.958400e+04,1.086800e+01
2.595063e+05,3.853470e-06,24,4.633583e+00,7.822094e+04,9.659344e+00
2.692010e+05,3.714696e-06,25,4.907573e+00,7.961358e+04,1.074134e+01
2.590970e+05,3.859559e-06,24,4.875299e+00,7.753755e+04,1.020317e+01
2.531622e+05,3.950037e-06,23,4.832633e+00,8.242184e+04,9.981599e+00
2.608770e+05,3.833225e-06,24,4.968343e+00,8.050912e+04,1.016762e+01
2.546549e+05,3.926883e-06,23,4.902639e+00,8.491380e+04,1.006870e+01
2.587085e+05,3.865355e-06,24,4.839879e+00,7.688891e+04,1.009445e+01
2.604768e+05,3.839113e-06,24,4.683652e+00,7.984111e+04,1.070167e+01
