Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.581147e+05,3.874246e-06,22,7.070796e+00,1.054820e+05,6.719535e+00
2.725531e+05,3.669010e-06,22,8.217473e+00,1.295861e+05,6.775799e+00
2.906229e+05,3.440885e-06,25,6.767772e+00,1.153764e+05,6.779128e+00
2.687297e+05,3.721211e-06,23,6.742679e+00,1.084110e+05,6.799082e+00
2.667401e+05,3.748968e-06,22,7.435833e+00,1.198816e+05,6.675998e+00
2.949961e+05,3.389875e-06,26,6.042961e+00,1.078850e+05,6.613146e+00
2.788343e+05,3.586360e-06,24,6.248989e+00,1.104879e+05,6.647026e+00
2.736196e+05,3.654709e-06,24,6.695446e+00,1.017823e+05,6.781580e+00
2.539374e+05,3.937978e-06,21,8.123008e+00,1.133004e+05,6.688907e+00
2.669405e+05,3.746153e-06,21,8.394659e+00,1.350084e+05,6.795902e+00
2.667229e+05,3.749209e-06,21,8.620543e+00,1.346451e+05,6.647086e+00
2.659020e+05,3.760784e-06,20,9.449600e+00,1.480668e+05,6.797872e+00
2.872966e+05,3.480724e-06,24,7.399718e+00,1.246153e+05,6.736966e+00
2.777390e+05,3.600503e-06,25,6.651009e+00,9.386727e+04,6.666110e+00
2.690007e+05,3.717463e-06,23,6.475167e+00,1.088634e+05,6.709035e+00
2.801546e+05,3.569458e-06,24,6.718169e+00,1.126921e+05,6.739139e+00
2.896648e+05,3.452266e-06,24,7.629478e+00,1.285690e+05,6.698777e+00
2.797220e+05,3.574978e-06,22,8.837350e+00,1.415542e+05,6.701416e+00
2.653671e+05,3.768365e-06,21,7.710541e+00,1.323816e+05,6.816317e+00
2.711992e+05,3.687327e-06,22,8.193721e+00,1.273258e+05,6.808358e+00
2.768847e+05,3.611612e-06,22,9.018328e+00,1.368175e+05,6.826212e+00
3.046204e+05,3.282775e-06,27,6.714374e+00,1.091601e+05,6.683685e+00
2.749467e+05,3.637068e-06,22,8.834646e+00,1.335822e+05,6.778178e+00
2.905258e+05,3.442035e-06,28,4.407734e+00,7.083773e+04,6.586044e+00
2.594735e+05,3.853957e-06,21,7.441910e+00,1.225426e+05,6.688132e+00
2.847074e+05,3.512378e-06,25,6.501623e+00,1.055007e+05,6.709062e+00
2.699504e+05,3.704384e-06,23,7.727196e+00,1.104490e+05,6.781012e+00
2.509812e+05,3.984362e-06,21,6.245886e+00,1.083651e+05,6.628170e+00
2.840719e+05,3.520235e-06,23,8.235662e+00,1.340241e+05,6.819396e+00
2.800809e+05,3.570397e-06,24,7.260021e+00,1.125691e+05,6.687036e+00
2.637742e+05,3.791121e-06,22,7.665388e+00,1.149303e+05,6.703126e+00
2.685613e+05,3.723545e-06,23,7.570210e+00,1.081299e+05,6.702045e+00
2.697185e+05,3.707569e-06,21,9.060111e+00,1.396461e+05,6.702856e+00
2.584877e+05,3.868655e-06,21,8.037936e+00,1.208969e+05,6.750218e+00
2.639393e+05,3.788750e-06,23,6.528852e+00,1.004137e+05,6.699991e+00
2.802038e+05,3.568830e-06,25,6.269224e+00,9.798221e+04,6.693170e+00
2.740636e+05,3.648789e-06,23,7.231928e+00,1.173157e+05,6.713418e+00
2.820178e+05,3.545875e-06,24,7.337499e+00,1.158028e+05,6.752680e+00
2.678779e+05,3.733044e-06,23,6.738548e+00,1.069890e+05,6.702857e+00
2.808999e+05,3.559986e-06,24,7.667104e+00,1.139365e+05,6.741679e+00
