Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.525576e+05,3.959493e-06,20,7.876385e+00,1.257890e+05,1.374937e+01
2.394980e+05,4.175401e-06,18,8.480576e+00,1.335709e+05,1.369847e+01
2.407902e+05,4.152993e-06,18,8.834908e+00,1.357282e+05,1.372385e+01
2.473492e+05,4.042868e-06,17,9.696292e+00,1.614702e+05,1.376888e+01
2.381933e+05,4.198271e-06,18,8.268056e+00,1.313928e+05,1.370449e+01
2.379644e+05,4.202308e-06,18,8.490549e+00,1.310108e+05,1.373589e+01
2.412639e+05,4.144839e-06,19,7.488559e+00,1.217269e+05,1.357014e+01
2.437319e+05,4.102868e-06,19,7.510433e+00,1.258472e+05,1.356594e+01
2.417338e+05,4.136782e-06,18,8.465931e+00,1.373035e+05,1.380298e+01
2.431213e+05,4.113174e-06,17,9.902297e+00,1.544120e+05,1.384088e+01
2.399898e+05,4.166843e-06,19,7.731018e+00,1.195999e+05,1.378003e+01
2.397361e+05,4.171253e-06,18,8.785777e+00,1.339685e+05,1.395153e+01
2.440031e+05,4.098309e-06,18,8.813115e+00,1.410919e+05,1.374767e+01
2.386988e+05,4.189380e-06,18,8.573982e+00,1.322367e+05,1.380258e+01
2.435226e+05,4.106395e-06,19,7.283575e+00,1.254977e+05,1.358675e+01
2.394550e+05,4.176150e-06,17,9.728027e+00,1.482913e+05,1.386091e+01
2.430245e+05,4.114811e-06,18,8.912354e+00,1.394583e+05,1.393547e+01
2.455040e+05,4.073253e-06,19,8.209120e+00,1.288055e+05,1.370244e+01
2.361783e+05,4.234088e-06,18,8.211425e+00,1.280290e+05,1.375018e+01
2.376400e+05,4.208046e-06,18,8.334923e+00,1.304690e+05,1.382173e+01
2.455718e+05,4.072129e-06,18,9.319201e+00,1.437108e+05,1.378928e+01
2.421316e+05,4.129985e-06,19,8.089211e+00,1.231754e+05,1.371961e+01
2.487577e+05,4.019976e-06,19,7.888057e+00,1.342374e+05,1.374857e+01
2.386217e+05,4.190734e-06,18,7.885604e+00,1.321080e+05,1.376142e+01
2.488825e+05,4.017960e-06,19,8.213120e+00,1.344458e+05,1.360642e+01
2.399109e+05,4.168215e-06,18,8.579544e+00,1.342602e+05,1.375360e+01
2.380506e+05,4.200788e-06,18,8.690750e+00,1.311545e+05,1.372410e+01
2.480351e+05,4.031688e-06,19,7.812939e+00,1.330310e+05,1.372132e+01
2.421165e+05,4.130244e-06,19,8.105785e+00,1.231502e+05,1.354317e+01
2.393689e+05,4.177652e-06,18,8.684182e+00,1.333554e+05,1.386275e+01
2.393447e+05,4.178075e-06,18,8.042594e+00,1.333150e+05,1.370907e+01
2.396978e+05,4.171919e-06,18,7.974939e+00,1.339045e+05,1.362940e+01
2.374350e+05,4.211679e-06,18,8.370700e+00,1.301268e+05,1.380662e+01
2.381325e+05,4.199342e-06,18,8.445467e+00,1.312914e+05,1.385307e+01
2.369929e+05,4.219537e-06,18,8.338779e+00,1.293888e+05,1.382426e+01
2.413359e+05,4.143602e-06,19,7.871089e+00,1.218471e+05,1.383658e+01
2.382268e+05,4.197680e-06,18,8.500119e+00,1.314488e+05,1.375702e+01
2.385386e+05,4.192194e-06,19,7.632087e+00,1.171770e+05,1.367307e+01
2.390207e+05,4.183738e-06,18,8.654429e+00,1.327741e+05,1.385668e+01
2.422788e+05,4.127477e-06,18,8.275954e+00,1.382133e+05,1.361319e+01
