Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.650178e+05,3.773332e-06,22,6.901287e+00,1.170063e+05,1.038684e+01
2.545799e+05,3.928040e-06,20,7.799113e+00,1.291651e+05,1.054960e+01
2.588678e+05,3.862975e-06,22,7.087030e+00,1.067393e+05,1.059218e+01
2.474146e+05,4.041798e-06,19,8.412137e+00,1.319952e+05,1.055050e+01
2.561162e+05,3.904478e-06,21,6.904197e+00,1.169377e+05,1.041995e+01
2.483760e+05,4.026154e-06,20,7.717517e+00,1.188080e+05,1.064779e+01
2.593199e+05,3.856241e-06,21,7.185862e+00,1.222862e+05,1.052499e+01
2.513174e+05,3.979032e-06,19,8.822845e+00,1.385107e+05,1.052197e+01
2.688172e+05,3.720000e-06,23,6.966622e+00,1.085571e+05,1.047031e+01
2.510241e+05,3.983681e-06,19,8.743696e+00,1.380211e+05,1.060583e+01
2.541131e+05,3.935256e-06,21,7.461822e+00,1.135936e+05,1.036049e+01
2.522113e+05,3.964930e-06,21,6.904710e+00,1.104187e+05,1.043754e+01
2.561230e+05,3.904373e-06,21,7.633193e+00,1.169491e+05,1.045436e+01
2.536751e+05,3.942050e-06,20,7.808315e+00,1.276546e+05,1.049623e+01
2.618356e+05,3.819190e-06,20,8.295128e+00,1.412782e+05,1.053853e+01
2.611777e+05,3.828811e-06,21,7.382775e+00,1.253876e+05,1.048009e+01
2.525673e+05,3.959341e-06,19,9.105296e+00,1.405973e+05,1.091973e+01
2.606858e+05,3.836036e-06,20,8.217483e+00,1.393586e+05,1.054305e+01
2.657533e+05,3.762888e-06,21,8.172412e+00,1.330264e+05,1.052010e+01
2.439805e+05,4.098688e-06,18,8.605659e+00,1.410543e+05,1.048163e+01
2.456306e+05,4.071153e-06,18,8.620658e+00,1.438091e+05,1.057611e+01
2.571507e+05,3.888770e-06,19,9.228101e+00,1.482491e+05,1.058967e+01
2.674182e+05,3.739461e-06,22,7.284259e+00,1.210137e+05,1.049241e+01
2.441307e+05,4.096166e-06,19,7.745755e+00,1.265130e+05,1.050834e+01
2.588038e+05,3.863930e-06,21,7.846450e+00,1.214246e+05,1.045118e+01
2.524754e+05,3.960782e-06,19,8.007080e+00,1.404439e+05,1.046870e+01
2.631312e+05,3.800386e-06,22,7.129454e+00,1.138567e+05,1.039237e+01
2.544813e+05,3.929562e-06,20,8.015729e+00,1.290005e+05,1.043592e+01
2.577209e+05,3.880167e-06,21,7.783751e+00,1.196167e+05,1.047667e+01
2.603447e+05,3.841062e-06,23,5.276873e+00,9.441263e+04,1.034192e+01
2.581012e+05,3.874449e-06,20,8.403392e+00,1.350437e+05,1.051091e+01
2.597918e+05,3.849237e-06,22,6.775849e+00,1.082818e+05,1.054553e+01
2.650038e+05,3.773531e-06,22,6.827840e+00,1.169830e+05,1.054918e+01
2.678028e+05,3.734091e-06,22,7.345690e+00,1.216557e+05,1.043859e+01
2.736385e+05,3.654457e-06,24,6.423072e+00,1.018138e+05,1.051635e+01
2.466768e+05,4.053888e-06,18,9.419612e+00,1.455556e+05,1.063130e+01
2.535518e+05,3.943967e-06,20,8.030270e+00,1.274487e+05,1.064017e+01
2.637050e+05,3.792116e-06,21,7.421193e+00,1.296069e+05,1.050079e+01
2.569973e+05,3.891091e-06,21,7.959833e+00,1.184087e+05,1.055106e+01
2.525330e+05,3.959878e-06,19,8.557022e+00,1.405401e+05,1.057697e+01
