Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.453434e+05,4.075921e-06,19,8.703866e+00,1.285373e+05,2.030551e+01
2.455538e+05,4.072427e-06,19,8.541805e+00,1.288886e+05,2.052578e+01
2.584818e+05,3.868744e-06,20,7.707310e+00,1.356791e+05,2.010850e+01
2.562889e+05,3.901846e-06,21,7.688217e+00,1.172260e+05,2.020015e+01
2.529523e+05,3.953315e-06,20,8.234766e+00,1.264479e+05,2.043801e+01
2.572416e+05,3.887396e-06,19,9.289754e+00,1.484008e+05,2.053831e+01
2.553881e+05,3.915609e-06,19,9.441900e+00,1.453065e+05,2.067056e+01
2.448925e+05,4.083424e-06,19,8.257317e+00,1.277847e+05,2.052152e+01
2.563445e+05,3.901001e-06,19,9.491808e+00,1.469032e+05,2.050741e+01
2.483483e+05,4.026602e-06,19,9.045689e+00,1.335540e+05,2.022379e+01
2.453884e+05,4.075173e-06,19,8.582707e+00,1.286125e+05,2.035799e+01
2.450097e+05,4.081471e-06,18,9.508395e+00,1.427725e+05,2.042924e+01
2.611275e+05,3.829547e-06,20,7.634560e+00,1.400960e+05,2.025014e+01
2.406506e+05,4.155402e-06,18,8.555242e+00,1.354952e+05,2.026830e+01
2.470805e+05,4.047264e-06,19,8.350366e+00,1.314374e+05,2.024857e+01
2.388921e+05,4.185991e-06,18,8.454769e+00,1.325594e+05,2.036700e+01
2.536491e+05,3.942455e-06,20,8.155202e+00,1.276111e+05,2.022889e+01
2.464004e+05,4.058435e-06,18,9.554341e+00,1.450942e+05,2.034094e+01
2.556455e+05,3.911667e-06,20,7.751291e+00,1.309441e+05,2.012619e+01
2.391828e+05,4.180903e-06,18,8.214437e+00,1.330447e+05,2.041306e+01
2.506608e+05,3.989454e-06,21,7.005831e+00,1.078303e+05,2.014924e+01
2.490610e+05,4.015080e-06,21,6.141786e+00,1.051595e+05,2.023311e+01
2.486066e+05,4.022419e-06,19,8.138652e+00,1.339852e+05,2.038130e+01
2.526879e+05,3.957451e-06,19,8.769322e+00,1.407988e+05,2.038072e+01
2.573413e+05,3.885889e-06,22,6.497319e+00,1.041909e+05,2.012743e+01
2.478197e+05,4.035192e-06,19,8.862965e+00,1.326714e+05,2.047546e+01
2.462944e+05,4.060182e-06,18,8.485170e+00,1.449172e+05,2.028813e+01
2.498294e+05,4.002732e-06,20,7.678333e+00,1.212344e+05,2.010319e+01
2.451487e+05,4.079157e-06,18,9.267316e+00,1.430045e+05,2.035582e+01
2.512812e+05,3.979605e-06,20,7.360400e+00,1.236581e+05,2.001989e+01
2.515578e+05,3.975230e-06,20,7.288951e+00,1.241198e+05,2.019753e+01
2.509533e+05,3.984805e-06,19,8.149570e+00,1.379028e+05,2.027338e+01
2.488099e+05,4.019132e-06,19,8.374171e+00,1.343246e+05,2.026814e+01
2.458759e+05,4.067092e-06,20,7.016271e+00,1.146343e+05,2.036059e+01
2.449575e+05,4.082341e-06,19,8.235914e+00,1.278932e+05,2.009996e+01
2.428955e+05,4.116996e-06,18,9.110590e+00,1.392430e+05,2.058019e+01
2.530746e+05,3.951403e-06,19,8.733109e+00,1.414443e+05,2.023685e+01
2.484685e+05,4.024655e-06,18,9.412788e+00,1.485468e+05,2.046536e+01
2.546951e+05,3.926263e-06,18,9.790130e+00,1.589418e+05,2.055214e+01
2.559093e+05,3.907634e-06,20,8.115738e+00,1.313846e+05,2.018471e+01
