Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.383583e+05,4.195365e-06,18,8.437523e+00,1.316682e+05,1.004841e+01
2.424886e+05,4.123905e-06,18,8.769992e+00,1.385636e+05,1.036605e+01
2.468393e+05,4.051220e-06,19,7.875137e+00,1.310347e+05,9.916744e+00
2.442108e+05,4.094823e-06,19,8.146748e+00,1.266466e+05,1.007976e+01
2.424215e+05,4.125046e-06,19,7.924134e+00,1.236595e+05,1.020918e+01
2.516585e+05,3.973638e-06,21,6.669780e+00,1.094959e+05,9.914283e+00
2.415428e+05,4.140054e-06,19,8.063802e+00,1.221925e+05,1.008328e+01
2.410999e+05,4.147658e-06,18,8.259352e+00,1.362453e+05,9.994143e+00
2.429646e+05,4.115826e-06,20,7.093336e+00,1.097740e+05,1.011455e+01
2.408574e+05,4.151834e-06,18,7.990942e+00,1.358404e+05,1.016922e+01
2.410557e+05,4.148418e-06,19,7.820187e+00,1.213794e+05,9.751169e+00
2.454413e+05,4.074293e-06,19,8.024961e+00,1.287009e+05,1.000904e+01
2.458823e+05,4.066987e-06,19,7.709184e+00,1.294370e+05,1.013387e+01
2.483377e+05,4.026775e-06,18,9.727703e+00,1.483284e+05,1.023146e+01
2.443692e+05,4.092168e-06,18,8.564535e+00,1.417032e+05,9.734893e+00
2.402409e+05,4.162488e-06,19,8.031177e+00,1.200191e+05,1.003745e+01
2.478126e+05,4.035307e-06,19,7.885534e+00,1.326596e+05,1.004770e+01
2.380929e+05,4.200041e-06,18,8.443312e+00,1.312253e+05,1.007640e+01
2.459216e+05,4.066336e-06,19,8.133391e+00,1.295028e+05,9.683877e+00
2.437914e+05,4.101867e-06,18,8.695743e+00,1.407386e+05,1.007595e+01
2.420171e+05,4.131940e-06,18,8.808258e+00,1.377764e+05,1.020967e+01
2.493621e+05,4.010232e-06,17,9.973767e+00,1.648308e+05,1.028016e+01
2.380353e+05,4.201057e-06,18,7.903483e+00,1.311291e+05,9.904300e+00
2.462113e+05,4.061551e-06,20,7.620755e+00,1.151942e+05,1.005221e+01
2.406517e+05,4.155384e-06,18,8.512309e+00,1.354970e+05,9.803224e+00
2.510417e+05,3.983401e-06,18,8.739589e+00,1.528427e+05,1.004478e+01
2.362422e+05,4.232944e-06,18,8.334885e+00,1.281356e+05,1.005125e+01
2.392121e+05,4.180390e-06,18,8.530037e+00,1.330937e+05,1.019277e+01
2.415430e+05,4.140050e-06,18,8.168351e+00,1.369849e+05,9.785143e+00
2.427480e+05,4.119499e-06,18,8.732789e+00,1.389966e+05,1.015745e+01
2.428250e+05,4.118192e-06,17,9.525357e+00,1.539173e+05,9.716765e+00
2.489491e+05,4.016886e-06,19,8.075968e+00,1.345569e+05,1.044220e+01
2.449641e+05,4.082231e-06,18,9.442306e+00,1.426963e+05,1.001568e+01
2.538502e+05,3.939332e-06,20,8.472806e+00,1.279468e+05,1.021856e+01
2.428004e+05,4.118610e-06,19,8.176792e+00,1.242919e+05,1.034224e+01
2.434470e+05,4.107670e-06,19,7.028764e+00,1.253715e+05,1.007774e+01
2.431692e+05,4.112362e-06,18,8.325942e+00,1.396999e+05,1.005031e+01
2.442280e+05,4.094535e-06,18,8.874118e+00,1.414674e+05,1.033687e+01
2.431699e+05,4.112352e-06,18,8.400588e+00,1.397009e+05,1.006574e+01
2.420849e+05,4.130782e-06,18,8.066470e+00,1.378897e+05,9.816077e+00
