Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.393689e+05,4.177652e-06,18,8.684182e+00,1.333554e+05,1.825296e+01
2.454607e+05,4.073971e-06,18,9.345127e+00,1.435254e+05,1.696128e+01
2.361783e+05,4.234088e-06,18,8.211425e+00,1.280290e+05,1.695387e+01
2.428742e+05,4.117358e-06,18,9.051779e+00,1.392074e+05,1.702184e+01
2.406308e+05,4.155744e-06,18,8.473368e+00,1.354622e+05,1.691322e+01
2.385686e+05,4.191667e-06,18,8.416630e+00,1.320193e+05,1.684252e+01
2.373173e+05,4.213768e-06,18,7.839073e+00,1.299304e+05,1.667225e+01
2.380408e+05,4.200960e-06,18,8.396506e+00,1.311383e+05,1.682828e+01
2.409334e+05,4.150524e-06,18,8.555050e+00,1.359673e+05,1.681398e+01
2.376089e+05,4.208597e-06,18,8.436927e+00,1.304172e+05,1.701277e+01
2.381027e+05,4.199869e-06,18,7.700668e+00,1.312415e+05,1.674907e+01
2.390875e+05,4.182569e-06,18,8.593773e+00,1.328857e+05,1.685427e+01
2.390997e+05,4.182356e-06,18,8.635566e+00,1.329060e+05,1.695875e+01
2.371029e+05,4.217578e-06,18,8.281548e+00,1.295725e+05,1.683758e+01
2.399882e+05,4.166872e-06,19,7.841530e+00,1.195971e+05,1.679712e+01
2.400361e+05,4.166041e-06,19,7.697316e+00,1.196771e+05,1.669035e+01
2.403804e+05,4.160073e-06,18,8.153453e+00,1.350441e+05,1.679948e+01
2.375041e+05,4.210454e-06,18,8.512873e+00,1.302422e+05,1.717547e+01
2.417552e+05,4.136416e-06,18,8.575336e+00,1.373392e+05,1.677413e+01
2.384359e+05,4.193999e-06,18,7.796951e+00,1.317979e+05,1.685402e+01
2.406549e+05,4.155328e-06,19,7.758605e+00,1.207101e+05,1.681463e+01
2.421899e+05,4.128991e-06,19,7.984696e+00,1.232728e+05,1.669623e+01
2.394195e+05,4.176768e-06,18,8.535935e+00,1.334400e+05,1.686392e+01
2.423731e+05,4.125870e-06,19,7.853392e+00,1.235787e+05,1.680289e+01
2.394669e+05,4.175943e-06,18,8.582580e+00,1.335190e+05,1.688517e+01
2.396289e+05,4.173119e-06,17,9.794255e+00,1.485817e+05,1.700754e+01
2.433373e+05,4.109522e-06,18,8.346898e+00,1.399805e+05,1.681828e+01
2.388962e+05,4.185918e-06,18,7.942564e+00,1.325663e+05,1.670630e+01
2.415128e+05,4.140566e-06,17,9.368045e+00,1.517268e+05,1.683723e+01
2.370269e+05,4.218930e-06,18,7.717440e+00,1.294456e+05,1.670939e+01
2.420851e+05,4.130779e-06,17,9.070639e+00,1.526821e+05,1.688127e+01
2.417598e+05,4.136338e-06,18,8.687900e+00,1.373468e+05,1.686621e+01
2.370382e+05,4.218729e-06,18,7.796912e+00,1.294645e+05,1.674636e+01
2.388727e+05,4.186330e-06,18,8.640210e+00,1.325270e+05,1.690418e+01
2.405707e+05,4.156783e-06,19,7.393502e+00,1.205696e+05,1.671006e+01
2.414816e+05,4.141102e-06,18,8.280065e+00,1.368825e+05,1.679951e+01
2.380686e+05,4.200469e-06,18,8.322007e+00,1.311847e+05,1.687435e+01
2.385645e+05,4.191738e-06,18,8.405046e+00,1.320125e+05,1.689356e+01
2.378139e+05,4.204969e-06,18,8.401151e+00,1.307594e+05,1.679625e+01
2.427176e+05,4.120015e-06,18,8.974125e+00,1.389458e+05,1.699054e+01
