Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.583131e+05,3.871271e-06,21,7.861751e+00,1.206053e+05,4.971591e+00
2.483771e+05,4.026137e-06,21,7.069943e+00,1.040177e+05,4.799582e+00
2.415559e+05,4.139829e-06,18,8.906674e+00,1.370065e+05,4.967608e+00
2.626660e+05,3.807116e-06,21,7.046308e+00,1.278723e+05,4.783932e+00
2.491346e+05,4.013895e-06,19,8.504355e+00,1.348665e+05,4.921501e+00
2.608328e+05,3.833873e-06,21,7.693489e+00,1.248119e+05,4.944242e+00
2.421762e+05,4.129225e-06,17,9.772415e+00,1.528342e+05,5.000134e+00
2.462823e+05,4.060381e-06,18,9.207944e+00,1.448970e+05,5.038817e+00
2.506405e+05,3.989778e-06,18,9.645265e+00,1.521728e+05,4.908171e+00
2.564740e+05,3.899030e-06,20,8.015274e+00,1.323273e+05,4.931090e+00
2.387532e+05,4.188425e-06,18,8.610519e+00,1.323276e+05,4.981710e+00
2.491098e+05,4.014294e-06,19,8.986443e+00,1.348252e+05,5.047989e+00
2.413285e+05,4.143729e-06,18,7.955494e+00,1.366269e+05,4.981321e+00
2.584919e+05,3.868593e-06,20,8.308549e+00,1.356960e+05,4.994741e+00
2.446054e+05,4.088216e-06,18,9.257926e+00,1.420976e+05,4.892566e+00
2.441966e+05,4.095061e-06,17,9.749680e+00,1.562072e+05,5.107289e+00
2.426325e+05,4.121459e-06,18,8.627389e+00,1.388039e+05,5.119499e+00
2.564402e+05,3.899545e-06,19,8.531694e+00,1.470629e+05,4.932470e+00
2.436918e+05,4.103543e-06,20,7.114440e+00,1.109881e+05,4.855732e+00
2.509502e+05,3.984854e-06,20,8.179323e+00,1.231056e+05,4.944768e+00
2.596475e+05,3.851375e-06,21,7.252987e+00,1.228331e+05,4.936216e+00
2.438791e+05,4.100392e-06,19,8.113359e+00,1.260929e+05,4.961465e+00
2.459826e+05,4.065328e-06,19,7.843313e+00,1.296045e+05,5.044609e+00
2.482905e+05,4.027540e-06,19,8.053616e+00,1.334574e+05,4.915074e+00
2.459236e+05,4.066304e-06,18,9.501810e+00,1.442981e+05,4.961280e+00
2.594778e+05,3.853895e-06,20,8.824318e+00,1.373419e+05,4.842283e+00
2.475712e+05,4.039242e-06,19,7.934860e+00,1.322566e+05,4.807621e+00
2.523269e+05,3.963113e-06,20,8.037435e+00,1.254038e+05,4.960941e+00
2.510374e+05,3.983470e-06,18,9.994944e+00,1.528354e+05,5.003319e+00
2.552942e+05,3.917049e-06,19,9.459969e+00,1.451498e+05,4.977645e+00
2.415673e+05,4.139634e-06,18,9.057876e+00,1.370255e+05,4.981218e+00
2.559107e+05,3.907614e-06,19,8.440827e+00,1.461789e+05,4.885259e+00
2.505546e+05,3.991147e-06,20,7.768934e+00,1.224450e+05,4.814311e+00
2.576559e+05,3.881145e-06,20,8.418133e+00,1.343003e+05,4.921023e+00
2.542404e+05,3.933284e-06,20,8.611754e+00,1.285984e+05,4.873015e+00
2.429307e+05,4.116400e-06,18,9.170970e+00,1.393016e+05,5.138592e+00
2.464454e+05,4.057694e-06,19,7.775566e+00,1.303771e+05,4.859263e+00
2.545652e+05,3.928267e-06,20,8.176172e+00,1.291406e+05,4.949541e+00
2.460020e+05,4.065008e-06,18,9.444051e+00,1.444290e+05,4.949172e+00
2.555879e+05,3.912549e-06,19,8.894777e+00,1.456400e+05,4.985341e+00
