Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.381509e+05,4.199019e-06,18,8.339274e+00,1.313220e+05,1.747887e+01
2.413824e+05,4.142805e-06,19,7.860139e+00,1.219247e+05,1.659542e+01
2.448281e+05,4.084499e-06,19,7.680964e+00,1.276771e+05,1.647292e+01
2.464606e+05,4.057444e-06,18,9.178909e+00,1.451946e+05,1.677991e+01
2.390946e+05,4.182444e-06,18,8.299916e+00,1.328976e+05,1.672181e+01
2.434784e+05,4.107141e-06,18,8.404959e+00,1.402160e+05,1.668830e+01
2.458050e+05,4.068266e-06,19,8.107141e+00,1.293080e+05,1.647788e+01
2.362309e+05,4.233146e-06,18,8.255412e+00,1.281167e+05,1.668508e+01
2.410414e+05,4.148664e-06,17,9.933539e+00,1.509398e+05,1.680902e+01
2.404521e+05,4.158833e-06,17,9.834599e+00,1.499559e+05,1.691026e+01
2.371369e+05,4.216973e-06,18,7.660208e+00,1.296293e+05,1.665498e+01
2.431651e+05,4.112432e-06,20,7.041985e+00,1.101087e+05,1.658313e+01
2.374402e+05,4.211586e-06,18,8.389413e+00,1.301356e+05,1.669150e+01
2.423419e+05,4.126401e-06,18,8.297720e+00,1.383188e+05,1.674500e+01
2.411920e+05,4.146074e-06,19,7.968772e+00,1.216069e+05,1.663029e+01
2.397698e+05,4.170667e-06,18,8.745765e+00,1.340247e+05,1.676996e+01
2.442336e+05,4.094441e-06,19,8.335482e+00,1.266846e+05,1.671365e+01
2.436738e+05,4.103847e-06,18,8.909679e+00,1.405422e+05,1.673722e+01
2.360683e+05,4.236062e-06,18,8.268657e+00,1.278453e+05,1.669126e+01
2.363902e+05,4.230294e-06,18,8.349103e+00,1.283827e+05,1.669388e+01
2.362309e+05,4.233146e-06,18,8.255412e+00,1.281167e+05,1.673594e+01
2.443634e+05,4.092265e-06,18,8.728069e+00,1.416935e+05,1.683482e+01
2.412556e+05,4.144981e-06,18,8.167031e+00,1.365052e+05,1.674704e+01
2.416577e+05,4.138085e-06,19,7.369772e+00,1.223842e+05,1.647556e+01
2.389716e+05,4.184597e-06,17,9.810262e+00,1.474844e+05,1.681693e+01
2.371030e+05,4.217577e-06,18,8.428537e+00,1.295726e+05,1.667953e+01
2.392111e+05,4.180407e-06,18,8.355321e+00,1.330920e+05,1.669405e+01
2.372130e+05,4.215621e-06,18,8.371305e+00,1.297563e+05,1.670771e+01
2.386988e+05,4.189380e-06,18,8.573982e+00,1.322367e+05,1.672964e+01
2.405310e+05,4.157468e-06,18,8.672415e+00,1.352956e+05,1.692623e+01
2.386164e+05,4.190827e-06,18,8.482230e+00,1.320991e+05,1.673242e+01
2.417956e+05,4.135725e-06,18,8.983769e+00,1.374067e+05,1.676664e+01
2.405959e+05,4.156347e-06,18,8.802890e+00,1.354038e+05,1.670637e+01
2.362422e+05,4.232944e-06,18,8.334885e+00,1.281356e+05,1.675184e+01
2.389609e+05,4.184785e-06,18,8.427200e+00,1.326743e+05,1.667911e+01
2.394550e+05,4.176150e-06,17,9.728027e+00,1.482913e+05,1.686155e+01
2.363409e+05,4.231175e-06,18,8.198180e+00,1.283004e+05,1.670722e+01
2.402575e+05,4.162201e-06,18,8.444866e+00,1.348389e+05,1.674673e+01
2.374928e+05,4.210654e-06,18,8.433401e+00,1.302233e+05,1.671375e+01
2.405944e+05,4.156374e-06,19,7.687407e+00,1.206091e+05,1.650864e+01
