Custo,Fitness,NumSwitches,SAIDI,ENS,Tempo
2.401126e+05,4.164712e-06,18,8.691578e+00,1.345970e+05,2.492892e+01
2.417508e+05,4.136491e-06,18,9.204557e+00,1.373318e+05,2.513862e+01
2.405379e+05,4.157348e-06,18,8.906928e+00,1.353071e+05,2.483555e+01
2.424450e+05,4.124646e-06,19,7.593174e+00,1.236987e+05,2.459251e+01
2.460558e+05,4.064119e-06,19,7.727024e+00,1.297267e+05,2.471822e+01
2.457296e+05,4.069514e-06,20,7.285116e+00,1.143899e+05,2.457637e+01
2.394719e+05,4.175855e-06,18,8.578541e+00,1.335274e+05,2.472061e+01
2.464188e+05,4.058132e-06,20,7.550269e+00,1.155406e+05,2.469155e+01
2.472089e+05,4.045162e-06,20,7.495040e+00,1.168595e+05,2.487651e+01
2.460069e+05,4.064926e-06,18,9.621463e+00,1.444373e+05,2.471278e+01
2.410733e+05,4.148116e-06,18,7.988769e+00,1.362008e+05,2.476478e+01
2.486025e+05,4.022486e-06,18,9.217673e+00,1.487704e+05,2.500364e+01
2.421547e+05,4.129592e-06,19,7.733444e+00,1.232140e+05,2.464124e+01
2.494072e+05,4.009507e-06,19,8.993088e+00,1.353218e+05,2.480562e+01
2.492167e+05,4.012572e-06,18,9.208613e+00,1.497958e+05,2.482461e+01
2.426984e+05,4.120341e-06,19,6.978040e+00,1.241216e+05,2.452803e+01
2.430163e+05,4.114951e-06,17,9.795444e+00,1.542367e+05,2.493028e+01
2.420865e+05,4.130755e-06,18,8.332697e+00,1.378923e+05,2.477189e+01
2.411198e+05,4.147315e-06,18,9.011777e+00,1.362785e+05,2.493290e+01
2.409926e+05,4.149505e-06,18,8.842626e+00,1.360661e+05,2.487532e+01
2.426502e+05,4.121159e-06,18,9.343243e+00,1.388334e+05,2.489387e+01
2.504023e+05,3.993573e-06,20,8.064263e+00,1.221909e+05,2.476108e+01
2.442135e+05,4.094778e-06,18,8.946364e+00,1.414432e+05,2.509134e+01
2.488858e+05,4.017907e-06,18,8.996097e+00,1.492435e+05,2.508874e+01
2.490990e+05,4.014468e-06,18,9.042965e+00,1.495993e+05,2.492585e+01
2.443832e+05,4.091934e-06,18,8.634976e+00,1.417266e+05,2.482614e+01
2.425822e+05,4.122314e-06,19,7.439895e+00,1.239277e+05,2.453793e+01
2.519000e+05,3.969829e-06,20,7.413218e+00,1.246912e+05,2.459012e+01
2.498612e+05,4.002223e-06,18,9.376854e+00,1.508717e+05,2.476346e+01
2.521056e+05,3.966592e-06,18,8.574760e+00,1.546187e+05,2.471734e+01
2.456455e+05,4.070906e-06,19,8.416273e+00,1.290418e+05,2.478247e+01
2.470104e+05,4.048413e-06,20,7.077157e+00,1.165282e+05,2.450902e+01
2.481992e+05,4.029022e-06,20,7.384334e+00,1.185129e+05,2.444003e+01
2.451039e+05,4.079902e-06,19,7.983461e+00,1.281376e+05,2.472821e+01
2.427859e+05,4.118855e-06,18,8.707218e+00,1.390600e+05,2.482536e+01
2.499767e+05,4.000372e-06,19,8.861695e+00,1.362725e+05,2.493935e+01
2.593640e+05,3.855585e-06,20,9.246275e+00,1.371520e+05,2.480600e+01
2.415360e+05,4.140169e-06,19,7.376899e+00,1.221812e+05,2.454122e+01
2.408699e+05,4.151620e-06,18,7.816252e+00,1.358612e+05,2.492715e+01
2.476145e+05,4.038535e-06,19,8.651649e+00,1.323289e+05,2.491357e+01
